id;depart;arrivee;capacite du vol;list_itineraires
532;56;63;50;[10153, 10154, 10443, 10444, 10637, 10638, 10885, 10886, 11077, 11078, 11261, 11262, 11517, 11518, 11579, 11580, 11841, 11842, 12077, 12078, 12313, 12314, 12475, 12476, 13017, 13018, 14017, 14018]
533;56;62;90;[10155, 10156, 10445, 10446, 10639, 10640, 10887, 10888, 11079, 11080, 11263, 11264, 11519, 11520, 11581, 11582, 11843, 11844, 12079, 12080, 12315, 12316, 12477, 12478, 13019, 13020, 14037, 14038]
534;56;64;60;[10157, 10158, 10447, 10448, 10641, 10642, 10889, 10890, 11081, 11082, 11265, 11266, 11521, 11522, 11583, 11584, 11845, 11846, 12081, 12082, 12317, 12318, 12479, 12480, 13021, 13022, 14057, 14058]
535;56;59;100;[10159, 10160, 10449, 10450, 10643, 10644, 10891, 10892, 11083, 11084, 11267, 11268, 11523, 11524, 11585, 11586, 11847, 11848, 12083, 12084, 12319, 12320, 12481, 12482, 13023, 13024, 14075, 14076]
536;56;58;90;[10161, 10162, 10451, 10452, 10645, 10646, 10893, 10894, 11085, 11086, 11269, 11270, 11525, 11526, 11587, 11588, 11849, 11850, 12085, 12086, 12321, 12322, 12483, 12484, 13025, 13026, 14097, 14098]
537;56;60;80;[10163, 10164, 10453, 10454, 10647, 10648, 10895, 10896, 11087, 11088, 11271, 11272, 11527, 11528, 11589, 11590, 11851, 11852, 12087, 12088, 12323, 12324, 12485, 12486, 13027, 13028, 14119, 14120]
538;56;65;100;[10165, 10166, 10455, 10456, 10649, 10650, 10897, 10898, 11089, 11090, 11273, 11274, 11529, 11530, 11591, 11592, 11853, 11854, 12089, 12090, 12325, 12326, 12487, 12488, 13029, 13030, 14139, 14140]
539;56;71;60;[10167, 10168, 10457, 10458, 10651, 10652, 10899, 10900, 11091, 11092, 11275, 11276, 11531, 11532, 11593, 11594, 11855, 11856, 12091, 12092, 12327, 12328, 12489, 12490, 13031, 13032, 14157, 14158]
540;56;69;50;[10169, 10170, 10459, 10460, 10653, 10654, 10901, 10902, 11093, 11094, 11277, 11278, 11533, 11534, 11595, 11596, 11857, 11858, 12093, 12094, 12329, 12330, 12491, 12492, 13033, 13034, 14177, 14178]
541;56;70;60;[10171, 10172, 10461, 10462, 10655, 10656, 10903, 10904, 11095, 11096, 11279, 11280, 11535, 11536, 11597, 11598, 11859, 11860, 12095, 12096, 12331, 12332, 12493, 12494, 13035, 13036, 14197, 14198]
542;56;67;100;[10173, 10174, 10463, 10464, 10657, 10658, 10905, 10906, 11097, 11098, 11281, 11282, 11537, 11538, 11599, 11600, 11861, 11862, 12097, 12098, 12333, 12334, 12495, 12496, 13037, 13038, 14213, 14214]
543;57;62;50;[10197, 10198, 10423, 10424, 10809, 10810, 11101, 11102, 11305, 11306, 11559, 11560, 12039, 12040, 12455, 12456, 12637, 12638, 12793, 12794, 14233, 14234]
544;57;61;70;[10199, 10200, 10425, 10426, 10811, 10812, 11103, 11104, 11307, 11308, 11561, 11562, 12041, 12042, 12457, 12458, 12639, 12640, 12795, 12796, 14253, 14254]
545;57;64;70;[10201, 10202, 10427, 10428, 10813, 10814, 11105, 11106, 11309, 11310, 11563, 11564, 12043, 12044, 12459, 12460, 12641, 12642, 12797, 12798, 14269, 14270]
546;57;60;100;[10203, 10204, 10429, 10430, 10815, 10816, 11107, 11108, 11311, 11312, 11565, 11566, 12045, 12046, 12461, 12462, 12643, 12644, 12799, 12800, 14287, 14288]
547;57;63;90;[10205, 10206, 10431, 10432, 10817, 10818, 11109, 11110, 11313, 11314, 11567, 11568, 12047, 12048, 12463, 12464, 12645, 12646, 12801, 12802, 14307, 14308]
548;57;65;60;[10207, 10208, 10433, 10434, 10819, 10820, 11111, 11112, 11315, 11316, 11569, 11570, 12049, 12050, 12465, 12466, 12647, 12648, 12803, 12804, 14327, 14328]
549;57;70;60;[10209, 10210, 10435, 10436, 10821, 10822, 11113, 11114, 11317, 11318, 11571, 11572, 12051, 12052, 12467, 12468, 12649, 12650, 12805, 12806, 14345, 14346]
550;57;71;50;[10211, 10212, 10437, 10438, 10823, 10824, 11115, 11116, 11319, 11320, 11573, 11574, 12053, 12054, 12469, 12470, 12651, 12652, 12807, 12808, 14361, 14362]
551;57;69;100;[10213, 10214, 10439, 10440, 10825, 10826, 11117, 11118, 11321, 11322, 11575, 11576, 12055, 12056, 12471, 12472, 12653, 12654, 12809, 12810, 14381, 14382]
552;58;66;100;[11779, 11780, 12753, 12754, 12955, 12956, 13097, 13098, 13237, 13238, 13539, 13540, 13699, 13700, 14099, 14100, 14401, 14402]
553;58;70;70;[11781, 11782, 12755, 12756, 12957, 12958, 13099, 13100, 13239, 13240, 13541, 13542, 13701, 13702, 14101, 14102, 14417, 14418]
554;58;68;70;[11783, 11784, 12757, 12758, 12959, 12960, 13101, 13102, 13241, 13242, 13543, 13544, 13703, 13704, 14103, 14104, 14433, 14434]
555;58;69;70;[11785, 11786, 12759, 12760, 12961, 12962, 13103, 13104, 13243, 13244, 13545, 13546, 13705, 13706, 14105, 14106, 14451, 14452]
556;58;71;60;[11787, 11788, 12761, 12762, 12963, 12964, 13105, 13106, 13245, 13246, 13547, 13548, 13707, 13708, 14107, 14108, 14471, 14472]
557;58;67;60;[11789, 11790, 12763, 12764, 12965, 12966, 13107, 13108, 13247, 13248, 13549, 13550, 13709, 13710, 14109, 14110, 14491, 14492]
558;58;75;70;[11791, 11792, 12765, 12766, 12967, 12968, 13109, 13110, 13249, 13250, 13551, 13552, 13711, 13712, 14111, 14112, 14511, 14512]
559;58;74;50;[11793, 11794, 12767, 12768, 12969, 12970, 13111, 13112, 13251, 13252, 13553, 13554, 13713, 13714, 14113, 14114, 14535, 14536]
560;58;72;60;[11795, 11796, 12769, 12770, 12971, 12972, 13113, 13114, 13253, 13254, 13555, 13556, 13715, 13716, 14115, 14116, 14555, 14556]
561;58;73;100;[11797, 11798, 12771, 12772, 12973, 12974, 13115, 13116, 13255, 13256, 13557, 13558, 13717, 13718, 14117, 14118, 14579, 14580]
562;59;67;70;[11681, 11682, 12193, 12194, 12355, 12356, 12537, 12538, 12675, 12676, 12913, 12914, 13159, 13160, 13197, 13198, 13581, 13582, 13677, 13678, 13835, 13836, 14077, 14078, 14601, 14602]
563;59;70;90;[11683, 11684, 12195, 12196, 12357, 12358, 12539, 12540, 12677, 12678, 12915, 12916, 13161, 13162, 13199, 13200, 13583, 13584, 13679, 13680, 13837, 13838, 14079, 14080, 14621, 14622]
564;59;68;100;[11685, 11686, 12197, 12198, 12359, 12360, 12541, 12542, 12679, 12680, 12917, 12918, 13163, 13164, 13201, 13202, 13585, 13586, 13681, 13682, 13839, 13840, 14081, 14082, 14637, 14638]
565;59;71;50;[11687, 11688, 12199, 12200, 12361, 12362, 12543, 12544, 12681, 12682, 12919, 12920, 13165, 13166, 13203, 13204, 13587, 13588, 13683, 13684, 13841, 13842, 14083, 14084, 14655, 14656]
566;59;69;90;[11689, 11690, 12201, 12202, 12363, 12364, 12545, 12546, 12683, 12684, 12921, 12922, 13167, 13168, 13205, 13206, 13589, 13590, 13685, 13686, 13843, 13844, 14085, 14086, 14675, 14676]
567;59;66;50;[11691, 11692, 12203, 12204, 12365, 12366, 12547, 12548, 12685, 12686, 12923, 12924, 13169, 13170, 13207, 13208, 13591, 13592, 13687, 13688, 13845, 13846, 14087, 14088, 14695, 14696]
568;59;74;60;[11693, 11694, 12205, 12206, 12367, 12368, 12549, 12550, 12687, 12688, 12925, 12926, 13171, 13172, 13209, 13210, 13593, 13594, 13689, 13690, 13847, 13848, 14089, 14090, 14711, 14712]
569;59;73;70;[11695, 11696, 12207, 12208, 12369, 12370, 12551, 12552, 12689, 12690, 12927, 12928, 13173, 13174, 13211, 13212, 13595, 13596, 13691, 13692, 13849, 13850, 14091, 14092, 14731, 14732]
570;59;75;80;[11697, 11698, 12209, 12210, 12371, 12372, 12553, 12554, 12691, 12692, 12929, 12930, 13175, 13176, 13213, 13214, 13597, 13598, 13693, 13694, 13851, 13852, 14093, 14094, 14753, 14754]
571;59;72;50;[11699, 11700, 12211, 12212, 12373, 12374, 12555, 12556, 12693, 12694, 12931, 12932, 13177, 13178, 13215, 13216, 13599, 13600, 13695, 13696, 13853, 13854, 14095, 14096, 14777, 14778]
572;60;69;50;[11703, 11704, 11903, 11904, 12215, 12216, 12397, 12398, 12733, 12734, 12873, 12874, 13139, 13140, 13295, 13296, 13393, 13394, 13721, 13722, 14121, 14122, 14289, 14290, 14801, 14802]
573;60;70;80;[11705, 11706, 11905, 11906, 12217, 12218, 12399, 12400, 12735, 12736, 12875, 12876, 13141, 13142, 13297, 13298, 13395, 13396, 13723, 13724, 14123, 14124, 14291, 14292, 14821, 14822]
574;60;71;80;[11707, 11708, 11907, 11908, 12219, 12220, 12401, 12402, 12737, 12738, 12877, 12878, 13143, 13144, 13299, 13300, 13397, 13398, 13725, 13726, 14125, 14126, 14293, 14294, 14837, 14838]
575;60;65;50;[11709, 11710, 11909, 11910, 12221, 12222, 12403, 12404, 12739, 12740, 12879, 12880, 13145, 13146, 13301, 13302, 13399, 13400, 13727, 13728, 14127, 14128, 14295, 14296, 14857, 14858]
576;60;67;50;[11711, 11712, 11911, 11912, 12223, 12224, 12405, 12406, 12741, 12742, 12881, 12882, 13147, 13148, 13303, 13304, 13401, 13402, 13729, 13730, 14129, 14130, 14297, 14298, 14875, 14876]
577;60;66;90;[11713, 11714, 11913, 11914, 12225, 12226, 12407, 12408, 12743, 12744, 12883, 12884, 13149, 13150, 13305, 13306, 13403, 13404, 13731, 13732, 14131, 14132, 14299, 14300, 14895, 14896]
578;60;74;90;[11715, 11716, 11915, 11916, 12227, 12228, 12409, 12410, 12745, 12746, 12885, 12886, 13151, 13152, 13307, 13308, 13405, 13406, 13733, 13734, 14133, 14134, 14301, 14302, 14911, 14912]
579;60;72;80;[11717, 11718, 11917, 11918, 12229, 12230, 12411, 12412, 12747, 12748, 12887, 12888, 13153, 13154, 13309, 13310, 13407, 13408, 13735, 13736, 14135, 14136, 14303, 14304, 14931, 14932]
580;60;73;100;[11719, 11720, 11919, 11920, 12231, 12232, 12413, 12414, 12749, 12750, 12889, 12890, 13155, 13156, 13311, 13312, 13409, 13410, 13737, 13738, 14137, 14138, 14305, 14306, 14955, 14956]
581;61;66;80;[11743, 11744, 11981, 11982, 12119, 12120, 12717, 12718, 13181, 13182, 13279, 13280, 13451, 13452, 13741, 13742, 13857, 13858, 14255, 14256, 14977, 14978]
582;61;65;50;[11745, 11746, 11983, 11984, 12121, 12122, 12719, 12720, 13183, 13184, 13281, 13282, 13453, 13454, 13743, 13744, 13859, 13860, 14257, 14258, 14993, 14994]
583;61;71;100;[11747, 11748, 11985, 11986, 12123, 12124, 12721, 12722, 13185, 13186, 13283, 13284, 13455, 13456, 13745, 13746, 13861, 13862, 14259, 14260, 15011, 15012]
584;61;67;60;[11749, 11750, 11987, 11988, 12125, 12126, 12723, 12724, 13187, 13188, 13285, 13286, 13457, 13458, 13747, 13748, 13863, 13864, 14261, 14262, 15031, 15032]
585;61;74;60;[11751, 11752, 11989, 11990, 12127, 12128, 12725, 12726, 13189, 13190, 13287, 13288, 13459, 13460, 13749, 13750, 13865, 13866, 14263, 14264, 15051, 15052]
586;61;73;80;[11753, 11754, 11991, 11992, 12129, 12130, 12727, 12728, 13191, 13192, 13289, 13290, 13461, 13462, 13751, 13752, 13867, 13868, 14265, 14266, 15071, 15072]
587;61;75;70;[11755, 11756, 11993, 11994, 12131, 12132, 12729, 12730, 13193, 13194, 13291, 13292, 13463, 13464, 13753, 13754, 13869, 13870, 14267, 14268, 15093, 15094]
588;62;65;90;[11759, 11760, 11943, 11944, 12173, 12174, 12417, 12418, 12517, 12518, 12697, 12698, 12893, 12894, 13259, 13260, 13373, 13374, 13757, 13758, 13893, 13894, 14039, 14040, 14235, 14236, 15117, 15118]
589;62;68;80;[11761, 11762, 11945, 11946, 12175, 12176, 12419, 12420, 12519, 12520, 12699, 12700, 12895, 12896, 13261, 13262, 13375, 13376, 13759, 13760, 13895, 13896, 14041, 14042, 14237, 14238, 15135, 15136]
590;62;69;50;[11763, 11764, 11947, 11948, 12177, 12178, 12421, 12422, 12521, 12522, 12701, 12702, 12897, 12898, 13263, 13264, 13377, 13378, 13761, 13762, 13897, 13898, 14043, 14044, 14239, 14240, 15153, 15154]
591;62;70;50;[11765, 11766, 11949, 11950, 12179, 12180, 12423, 12424, 12523, 12524, 12703, 12704, 12899, 12900, 13265, 13266, 13379, 13380, 13763, 13764, 13899, 13900, 14045, 14046, 14241, 14242, 15173, 15174]
592;62;71;80;[11767, 11768, 11951, 11952, 12181, 12182, 12425, 12426, 12525, 12526, 12705, 12706, 12901, 12902, 13267, 13268, 13381, 13382, 13765, 13766, 13901, 13902, 14047, 14048, 14243, 14244, 15189, 15190]
593;62;73;80;[11769, 11770, 11953, 11954, 12183, 12184, 12427, 12428, 12527, 12528, 12707, 12708, 12903, 12904, 13269, 13270, 13383, 13384, 13767, 13768, 13903, 13904, 14049, 14050, 14245, 14246, 15209, 15210]
594;62;74;80;[11771, 11772, 11955, 11956, 12185, 12186, 12429, 12430, 12529, 12530, 12709, 12710, 12905, 12906, 13271, 13272, 13385, 13386, 13769, 13770, 13905, 13906, 14051, 14052, 14247, 14248, 15231, 15232]
595;62;75;70;[11773, 11774, 11957, 11958, 12187, 12188, 12431, 12432, 12531, 12532, 12711, 12712, 12907, 12908, 13273, 13274, 13387, 13388, 13771, 13772, 13907, 13908, 14053, 14054, 14249, 14250, 15251, 15252]
596;62;72;80;[11775, 11776, 11959, 11960, 12189, 12190, 12433, 12434, 12533, 12534, 12713, 12714, 12909, 12910, 13275, 13276, 13389, 13390, 13773, 13774, 13909, 13910, 14055, 14056, 14251, 14252, 15275, 15276]
597;63;68;100;[11723, 11724, 11923, 11924, 12135, 12136, 12377, 12378, 12935, 12936, 13119, 13120, 13413, 13414, 13561, 13562, 13873, 13874, 14019, 14020, 14309, 14310, 15299, 15300]
598;63;70;50;[11725, 11726, 11925, 11926, 12137, 12138, 12379, 12380, 12937, 12938, 13121, 13122, 13415, 13416, 13563, 13564, 13875, 13876, 14021, 14022, 14311, 14312, 15317, 15318]
599;63;69;50;[11727, 11728, 11927, 11928, 12139, 12140, 12381, 12382, 12939, 12940, 13123, 13124, 13417, 13418, 13565, 13566, 13877, 13878, 14023, 14024, 14313, 14314, 15333, 15334]
600;63;67;50;[11729, 11730, 11929, 11930, 12141, 12142, 12383, 12384, 12941, 12942, 13125, 13126, 13419, 13420, 13567, 13568, 13879, 13880, 14025, 14026, 14315, 14316, 15353, 15354]
601;63;66;80;[11731, 11732, 11931, 11932, 12143, 12144, 12385, 12386, 12943, 12944, 13127, 13128, 13421, 13422, 13569, 13570, 13881, 13882, 14027, 14028, 14317, 14318, 15373, 15374]
602;63;72;100;[11733, 11734, 11933, 11934, 12145, 12146, 12387, 12388, 12945, 12946, 13129, 13130, 13423, 13424, 13571, 13572, 13883, 13884, 14029, 14030, 14319, 14320, 15389, 15390]
603;63;75;50;[11735, 11736, 11935, 11936, 12147, 12148, 12389, 12390, 12947, 12948, 13131, 13132, 13425, 13426, 13573, 13574, 13885, 13886, 14031, 14032, 14321, 14322, 15413, 15414]
604;63;73;60;[11737, 11738, 11937, 11938, 12149, 12150, 12391, 12392, 12949, 12950, 13133, 13134, 13427, 13428, 13575, 13576, 13887, 13888, 14033, 14034, 14323, 14324, 15437, 15438]
605;63;74;70;[11739, 11740, 11939, 11940, 12151, 12152, 12393, 12394, 12951, 12952, 13135, 13136, 13429, 13430, 13577, 13578, 13889, 13890, 14035, 14036, 14325, 14326, 15459, 15460]
606;64;71;60;[11963, 11964, 12155, 12156, 12559, 12560, 12657, 12658, 12855, 12856, 13219, 13220, 13433, 13434, 13521, 13522, 13913, 13914, 14059, 14060, 14271, 14272, 15479, 15480]
607;64;65;90;[11965, 11966, 12157, 12158, 12561, 12562, 12659, 12660, 12857, 12858, 13221, 13222, 13435, 13436, 13523, 13524, 13915, 13916, 14061, 14062, 14273, 14274, 15499, 15500]
608;64;66;80;[11967, 11968, 12159, 12160, 12563, 12564, 12661, 12662, 12859, 12860, 13223, 13224, 13437, 13438, 13525, 13526, 13917, 13918, 14063, 14064, 14275, 14276, 15517, 15518]
609;64;68;70;[11969, 11970, 12161, 12162, 12565, 12566, 12663, 12664, 12861, 12862, 13225, 13226, 13439, 13440, 13527, 13528, 13919, 13920, 14065, 14066, 14277, 14278, 15533, 15534]
610;64;74;90;[11971, 11972, 12163, 12164, 12567, 12568, 12665, 12666, 12863, 12864, 13227, 13228, 13441, 13442, 13529, 13530, 13921, 13922, 14067, 14068, 14279, 14280, 15551, 15552]
611;64;73;100;[11973, 11974, 12165, 12166, 12569, 12570, 12667, 12668, 12865, 12866, 13229, 13230, 13443, 13444, 13531, 13532, 13923, 13924, 14069, 14070, 14281, 14282, 15571, 15572]
612;64;72;60;[11975, 11976, 12167, 12168, 12571, 12572, 12669, 12670, 12867, 12868, 13231, 13232, 13445, 13446, 13533, 13534, 13925, 13926, 14071, 14072, 14283, 14284, 15593, 15594]
613;64;75;80;[11977, 11978, 12169, 12170, 12573, 12574, 12671, 12672, 12869, 12870, 13233, 13234, 13447, 13448, 13535, 13536, 13927, 13928, 14073, 14074, 14285, 14286, 15617, 15618]
614;65;73;100;[13985, 13986, 14141, 14142, 14329, 14330, 14859, 14860, 14995, 14996, 15119, 15120, 15501, 15502, 15641, 15642]
615;65;75;60;[13987, 13988, 14143, 14144, 14331, 14332, 14861, 14862, 14997, 14998, 15121, 15122, 15503, 15504, 15663, 15664]
616;65;74;60;[13989, 13990, 14145, 14146, 14333, 14334, 14863, 14864, 14999, 15000, 15123, 15124, 15505, 15506, 15687, 15688]
617;65;72;90;[13991, 13992, 14147, 14148, 14335, 14336, 14865, 14866, 15001, 15002, 15125, 15126, 15507, 15508, 15707, 15708]
618;65;77;90;[13993, 13994, 14149, 14150, 14337, 14338, 14867, 14868, 15003, 15004, 15127, 15128, 15509, 15510, 15731, 15732]
619;65;80;100;[13995, 13996, 14151, 14152, 14339, 14340, 14869, 14870, 15005, 15006, 15129, 15130, 15511, 15512, 15753, 15754]
620;65;79;50;[13997, 13998, 14153, 14154, 14341, 14342, 14871, 14872, 15007, 15008, 15131, 15132, 15513, 15514, 15775, 15776]
621;65;76;90;[13999, 14000, 14155, 14156, 14343, 14344, 14873, 14874, 15009, 15010, 15133, 15134, 15515, 15516, 15795, 15796]
622;66;72;70;[13661, 13662, 13931, 13932, 14403, 14404, 14697, 14698, 14897, 14898, 14979, 14980, 15375, 15376, 15519, 15520, 15815, 15816]
623;66;73;80;[13663, 13664, 13933, 13934, 14405, 14406, 14699, 14700, 14899, 14900, 14981, 14982, 15377, 15378, 15521, 15522, 15839, 15840]
624;66;75;90;[13665, 13666, 13935, 13936, 14407, 14408, 14701, 14702, 14901, 14902, 14983, 14984, 15379, 15380, 15523, 15524, 15861, 15862]
625;66;74;90;[13667, 13668, 13937, 13938, 14409, 14410, 14703, 14704, 14903, 14904, 14985, 14986, 15381, 15382, 15525, 15526, 15885, 15886]
626;66;80;90;[13669, 13670, 13939, 13940, 14411, 14412, 14705, 14706, 14905, 14906, 14987, 14988, 15383, 15384, 15527, 15528, 15905, 15906]
627;66;77;50;[13671, 13672, 13941, 13942, 14413, 14414, 14707, 14708, 14907, 14908, 14989, 14990, 15385, 15386, 15529, 15530, 15927, 15928]
628;66;79;50;[13673, 13674, 13943, 13944, 14415, 14416, 14709, 14710, 14909, 14910, 14991, 14992, 15387, 15388, 15531, 15532, 15949, 15950]
629;67;72;50;[13353, 13354, 13641, 13642, 14215, 14216, 14493, 14494, 14603, 14604, 14877, 14878, 15033, 15034, 15355, 15356, 15969, 15970]
630;67;74;100;[13355, 13356, 13643, 13644, 14217, 14218, 14495, 14496, 14605, 14606, 14879, 14880, 15035, 15036, 15357, 15358, 15993, 15994]
631;67;73;70;[13357, 13358, 13645, 13646, 14219, 14220, 14497, 14498, 14607, 14608, 14881, 14882, 15037, 15038, 15359, 15360, 16013, 16014]
632;67;75;90;[13359, 13360, 13647, 13648, 14221, 14222, 14499, 14500, 14609, 14610, 14883, 14884, 15039, 15040, 15361, 15362, 16035, 16036]
633;67;76;70;[13361, 13362, 13649, 13650, 14223, 14224, 14501, 14502, 14611, 14612, 14885, 14886, 15041, 15042, 15363, 15364, 16059, 16060]
634;67;77;60;[13363, 13364, 13651, 13652, 14225, 14226, 14503, 14504, 14613, 14614, 14887, 14888, 15043, 15044, 15365, 15366, 16079, 16080]
635;67;79;100;[13365, 13366, 13653, 13654, 14227, 14228, 14505, 14506, 14615, 14616, 14889, 14890, 15045, 15046, 15367, 15368, 16101, 16102]
636;67;80;60;[13367, 13368, 13655, 13656, 14229, 14230, 14507, 14508, 14617, 14618, 14891, 14892, 15047, 15048, 15369, 15370, 16121, 16122]
637;67;78;90;[13369, 13370, 13657, 13658, 14231, 14232, 14509, 14510, 14619, 14620, 14893, 14894, 15049, 15050, 15371, 15372, 16143, 16144]
638;68;75;50;[13315, 13316, 13467, 13468, 13603, 13604, 13797, 13798, 13967, 13968, 14435, 14436, 14639, 14640, 15137, 15138, 15301, 15302, 15535, 15536, 16161, 16162]
639;68;74;80;[13317, 13318, 13469, 13470, 13605, 13606, 13799, 13800, 13969, 13970, 14437, 14438, 14641, 14642, 15139, 15140, 15303, 15304, 15537, 15538, 16185, 16186]
640;68;72;80;[13319, 13320, 13471, 13472, 13607, 13608, 13801, 13802, 13971, 13972, 14439, 14440, 14643, 14644, 15141, 15142, 15305, 15306, 15539, 15540, 16205, 16206]
641;68;73;60;[13321, 13322, 13473, 13474, 13609, 13610, 13803, 13804, 13973, 13974, 14441, 14442, 14645, 14646, 15143, 15144, 15307, 15308, 15541, 15542, 16229, 16230]
642;68;76;100;[13323, 13324, 13475, 13476, 13611, 13612, 13805, 13806, 13975, 13976, 14443, 14444, 14647, 14648, 15145, 15146, 15309, 15310, 15543, 15544, 16251, 16252]
643;68;79;60;[13325, 13326, 13477, 13478, 13613, 13614, 13807, 13808, 13977, 13978, 14445, 14446, 14649, 14650, 15147, 15148, 15311, 15312, 15545, 15546, 16271, 16272]
644;68;80;90;[13327, 13328, 13479, 13480, 13615, 13616, 13809, 13810, 13979, 13980, 14447, 14448, 14651, 14652, 15149, 15150, 15313, 15314, 15547, 15548, 16291, 16292]
645;68;77;60;[13329, 13330, 13481, 13482, 13617, 13618, 13811, 13812, 13981, 13982, 14449, 14450, 14653, 14654, 15151, 15152, 15315, 15316, 15549, 15550, 16313, 16314]
646;69;72;70;[13333, 13334, 13621, 13622, 13815, 13816, 13947, 13948, 14179, 14180, 14383, 14384, 14453, 14454, 14677, 14678, 14803, 14804, 15155, 15156, 15335, 15336, 16335, 16336]
647;69;73;80;[13335, 13336, 13623, 13624, 13817, 13818, 13949, 13950, 14181, 14182, 14385, 14386, 14455, 14456, 14679, 14680, 14805, 14806, 15157, 15158, 15337, 15338, 16359, 16360]
648;69;75;90;[13337, 13338, 13625, 13626, 13819, 13820, 13951, 13952, 14183, 14184, 14387, 14388, 14457, 14458, 14681, 14682, 14807, 14808, 15159, 15160, 15339, 15340, 16381, 16382]
649;69;74;50;[13339, 13340, 13627, 13628, 13821, 13822, 13953, 13954, 14185, 14186, 14389, 14390, 14459, 14460, 14683, 14684, 14809, 14810, 15161, 15162, 15341, 15342, 16405, 16406]
650;69;79;50;[13341, 13342, 13629, 13630, 13823, 13824, 13955, 13956, 14187, 14188, 14391, 14392, 14461, 14462, 14685, 14686, 14811, 14812, 15163, 15164, 15343, 15344, 16425, 16426]
651;69;77;50;[13343, 13344, 13631, 13632, 13825, 13826, 13957, 13958, 14189, 14190, 14393, 14394, 14463, 14464, 14687, 14688, 14813, 14814, 15165, 15166, 15345, 15346, 16445, 16446]
652;69;78;90;[13345, 13346, 13633, 13634, 13827, 13828, 13959, 13960, 14191, 14192, 14395, 14396, 14465, 14466, 14689, 14690, 14815, 14816, 15167, 15168, 15347, 15348, 16467, 16468]
653;69;80;80;[13347, 13348, 13635, 13636, 13829, 13830, 13961, 13962, 14193, 14194, 14397, 14398, 14467, 14468, 14691, 14692, 14817, 14818, 15169, 15170, 15349, 15350, 16485, 16486]
654;69;76;80;[13349, 13350, 13637, 13638, 13831, 13832, 13963, 13964, 14195, 14196, 14399, 14400, 14469, 14470, 14693, 14694, 14819, 14820, 15171, 15172, 15351, 15352, 16507, 16508]
655;70;75;60;[13485, 13486, 14003, 14004, 14199, 14200, 14347, 14348, 14419, 14420, 14623, 14624, 14823, 14824, 15175, 15176, 15319, 15320, 16527, 16528]
656;70;73;60;[13487, 13488, 14005, 14006, 14201, 14202, 14349, 14350, 14421, 14422, 14625, 14626, 14825, 14826, 15177, 15178, 15321, 15322, 16551, 16552]
657;70;72;100;[13489, 13490, 14007, 14008, 14203, 14204, 14351, 14352, 14423, 14424, 14627, 14628, 14827, 14828, 15179, 15180, 15323, 15324, 16573, 16574]
658;70;74;100;[13491, 13492, 14009, 14010, 14205, 14206, 14353, 14354, 14425, 14426, 14629, 14630, 14829, 14830, 15181, 15182, 15325, 15326, 16597, 16598]
659;70;80;100;[13493, 13494, 14011, 14012, 14207, 14208, 14355, 14356, 14427, 14428, 14631, 14632, 14831, 14832, 15183, 15184, 15327, 15328, 16617, 16618]
660;70;77;100;[13495, 13496, 14013, 14014, 14209, 14210, 14357, 14358, 14429, 14430, 14633, 14634, 14833, 14834, 15185, 15186, 15329, 15330, 16639, 16640]
661;70;79;100;[13497, 13498, 14015, 14016, 14211, 14212, 14359, 14360, 14431, 14432, 14635, 14636, 14835, 14836, 15187, 15188, 15331, 15332, 16661, 16662]
662;71;72;90;[13501, 13502, 13777, 13778, 14159, 14160, 14363, 14364, 14473, 14474, 14657, 14658, 14839, 14840, 15013, 15014, 15191, 15192, 15481, 15482, 16681, 16682]
663;71;73;50;[13503, 13504, 13779, 13780, 14161, 14162, 14365, 14366, 14475, 14476, 14659, 14660, 14841, 14842, 15015, 15016, 15193, 15194, 15483, 15484, 16705, 16706]
664;71;75;80;[13505, 13506, 13781, 13782, 14163, 14164, 14367, 14368, 14477, 14478, 14661, 14662, 14843, 14844, 15017, 15018, 15195, 15196, 15485, 15486, 16727, 16728]
665;71;74;60;[13507, 13508, 13783, 13784, 14165, 14166, 14369, 14370, 14479, 14480, 14663, 14664, 14845, 14846, 15019, 15020, 15197, 15198, 15487, 15488, 16751, 16752]
666;71;79;80;[13509, 13510, 13785, 13786, 14167, 14168, 14371, 14372, 14481, 14482, 14665, 14666, 14847, 14848, 15021, 15022, 15199, 15200, 15489, 15490, 16771, 16772]
667;71;76;100;[13511, 13512, 13787, 13788, 14169, 14170, 14373, 14374, 14483, 14484, 14667, 14668, 14849, 14850, 15023, 15024, 15201, 15202, 15491, 15492, 16791, 16792]
668;71;78;60;[13513, 13514, 13789, 13790, 14171, 14172, 14375, 14376, 14485, 14486, 14669, 14670, 14851, 14852, 15025, 15026, 15203, 15204, 15493, 15494, 16811, 16812]
669;71;80;70;[13515, 13516, 13791, 13792, 14173, 14174, 14377, 14378, 14487, 14488, 14671, 14672, 14853, 14854, 15027, 15028, 15205, 15206, 15495, 15496, 16829, 16830]
670;71;77;100;[13517, 13518, 13793, 13794, 14175, 14176, 14379, 14380, 14489, 14490, 14673, 14674, 14855, 14856, 15029, 15030, 15207, 15208, 15497, 15498, 16851, 16852]
671;72;80;70;[14557, 14558, 14779, 14780, 14933, 14934, 15277, 15278, 15391, 15392, 15595, 15596, 15709, 15710, 15817, 15818, 15971, 15972, 16207, 16208, 16337, 16338, 16575, 16576, 16683, 16684, 16873, 16874]
