id;depart;arrivee;demand_business;demand_family;list_itineraires
1084;18;33;6;30;[1084, 4820, 4821, 4840, 4841, 4856, 4857, 4876, 4877, 4890, 4891, 4906, 4907, 4918, 4919, 4940, 4941, 4954, 4955]
1085;18;34;4;35;[1085, 4818, 4819, 4836, 4837, 4854, 4855, 4874, 4875, 4894, 4895, 4900, 4901, 4922, 4923, 4934, 4935, 4956, 4957]
1086;18;35;10;30;[1086, 4822, 4823, 4838, 4839, 4860, 4861, 4872, 4873, 4892, 4893, 4902, 4903, 4920, 4921, 4936, 4937, 4950, 4951]
1087;18;36;4;40;[1087, 4824, 4825, 4842, 4843, 4858, 4859, 4878, 4879, 4896, 4897, 4904, 4905, 4916, 4917, 4938, 4939, 4952, 4953]
1088;19;33;6;40;[1088, 4978, 4979, 4994, 4995, 5016, 5017, 5034, 5035, 5050, 5051, 5064, 5065, 5078, 5079, 5098, 5099, 5110, 5111]
1089;19;34;2;35;[1089, 4976, 4977, 4998, 4999, 5012, 5013, 5032, 5033, 5048, 5049, 5058, 5059, 5080, 5081, 5092, 5093, 5114, 5115]
1090;19;35;2;60;[1090, 4982, 4983, 4996, 4997, 5014, 5015, 5030, 5031, 5052, 5053, 5060, 5061, 5074, 5075, 5094, 5095, 5112, 5113]
1091;19;36;10;35;[1091, 4980, 4981, 5000, 5001, 5018, 5019, 5036, 5037, 5054, 5055, 5062, 5063, 5076, 5077, 5096, 5097, 5108, 5109]
1092;20;33;2;60;[1092, 5136, 5137, 5152, 5153, 5174, 5175, 5192, 5193, 5202, 5203, 5222, 5223, 5234, 5235]
1093;20;34;2;40;[1093, 5134, 5135, 5156, 5157, 5170, 5171, 5190, 5191, 5204, 5205, 5216, 5217, 5238, 5239]
1094;20;35;4;50;[1094, 5138, 5139, 5154, 5155, 5172, 5173, 5188, 5189, 5198, 5199, 5218, 5219, 5236, 5237]
1095;20;36;6;55;[1095, 5140, 5141, 5158, 5159, 5176, 5177, 5194, 5195, 5200, 5201, 5220, 5221, 5232, 5233]
1096;21;33;4;55;[1096, 5262, 5263, 5280, 5281, 5296, 5297, 5312, 5313, 5332, 5333, 5346, 5347, 5362, 5363, 5376, 5377, 5392, 5393]
1097;21;34;4;60;[1097, 5258, 5259, 5278, 5279, 5294, 5295, 5316, 5317, 5330, 5331, 5340, 5341, 5356, 5357, 5378, 5379, 5396, 5397]
1098;21;35;4;55;[1098, 5260, 5261, 5276, 5277, 5300, 5301, 5314, 5315, 5334, 5335, 5342, 5343, 5358, 5359, 5372, 5373, 5394, 5395]
1099;21;36;10;45;[1099, 5264, 5265, 5282, 5283, 5298, 5299, 5318, 5319, 5336, 5337, 5344, 5345, 5360, 5361, 5374, 5375, 5390, 5391]
1100;22;33;4;50;[1100, 5418, 5419, 5438, 5439, 5456, 5457, 5470, 5471, 5486, 5487, 5498, 5499, 5520, 5521]
1101;22;34;10;40;[1101, 5416, 5417, 5434, 5435, 5454, 5455, 5474, 5475, 5480, 5481, 5502, 5503, 5514, 5515]
1102;22;35;6;30;[1102, 5420, 5421, 5436, 5437, 5452, 5453, 5472, 5473, 5482, 5483, 5500, 5501, 5516, 5517]
1103;22;36;2;60;[1103, 5422, 5423, 5440, 5441, 5458, 5459, 5476, 5477, 5484, 5485, 5496, 5497, 5518, 5519]
1104;23;33;10;55;[1104, 5538, 5539, 5560, 5561, 5576, 5577, 5594, 5595, 5614, 5615, 5624, 5625, 5644, 5645, 5656, 5657, 5678, 5679]
1105;23;34;10;60;[1105, 5542, 5543, 5556, 5557, 5574, 5575, 5592, 5593, 5612, 5613, 5626, 5627, 5638, 5639, 5660, 5661, 5672, 5673]
1106;23;35;8;50;[1106, 5540, 5541, 5558, 5559, 5580, 5581, 5596, 5597, 5610, 5611, 5620, 5621, 5640, 5641, 5658, 5659, 5674, 5675]
1107;23;36;6;45;[1107, 5544, 5545, 5562, 5563, 5578, 5579, 5598, 5599, 5616, 5617, 5622, 5623, 5642, 5643, 5654, 5655, 5676, 5677]
1108;24;37;8;45;[1108, 5716, 5717, 5734, 5735, 5752, 5753, 5756, 5757, 5780, 5781, 5794, 5795, 5820, 5821]
1109;24;38;2;40;[1109, 5700, 5701, 5714, 5715, 5730, 5731, 5750, 5751, 5760, 5761, 5778, 5779, 5800, 5801, 5814, 5815]
1110;24;39;2;50;[1110, 5698, 5699, 5718, 5719, 5732, 5733, 5748, 5749, 5758, 5759, 5776, 5777, 5798, 5799, 5816, 5817]
1111;24;40;4;30;[1111, 5696, 5697, 5712, 5713, 5746, 5747, 5762, 5763, 5774, 5775, 5796, 5797, 5818, 5819]
1112;25;37;6;55;[1112, 5844, 5845, 5860, 5861, 5876, 5877, 5898, 5899, 5916, 5917, 5942, 5943, 5962, 5963]
1113;25;38;4;35;[1113, 5842, 5843, 5856, 5857, 5874, 5875, 5894, 5895, 5902, 5903, 5922, 5923, 5940, 5941, 5956, 5957]
1114;25;39;8;50;[1114, 5840, 5841, 5858, 5859, 5878, 5879, 5892, 5893, 5900, 5901, 5920, 5921, 5938, 5939, 5958, 5959]
1115;25;40;4;60;[1115, 5838, 5839, 5872, 5873, 5890, 5891, 5904, 5905, 5918, 5919, 5936, 5937, 5960, 5961]
1116;26;37;4;40;[1116, 6000, 6001, 6018, 6019, 6034, 6035, 6040, 6041, 6060, 6061, 6084, 6085, 6104, 6105]
1117;26;38;2;40;[1117, 5984, 5985, 5996, 5997, 6016, 6017, 6032, 6033, 6046, 6047, 6064, 6065, 6082, 6083, 6098, 6099]
1118;26;39;10;40;[1118, 5982, 5983, 5998, 5999, 6014, 6015, 6036, 6037, 6044, 6045, 6062, 6063, 6080, 6081, 6100, 6101]
1119;26;40;8;35;[1119, 5980, 5981, 6012, 6013, 6030, 6031, 6042, 6043, 6066, 6067, 6078, 6079, 6102, 6103]
1120;27;37;4;55;[1120, 6142, 6143, 6160, 6161, 6178, 6179, 6188, 6189, 6202, 6203, 6222, 6223, 6246, 6247]
1121;27;38;4;55;[1121, 6126, 6127, 6140, 6141, 6156, 6157, 6176, 6177, 6186, 6187, 6208, 6209, 6226, 6227, 6240, 6241]
1122;27;39;8;45;[1122, 6124, 6125, 6144, 6145, 6158, 6159, 6174, 6175, 6184, 6185, 6206, 6207, 6224, 6225, 6242, 6243]
1123;27;40;10;30;[1123, 6122, 6123, 6138, 6139, 6172, 6173, 6182, 6183, 6204, 6205, 6228, 6229, 6244, 6245]
1124;28;37;8;50;[1124, 6268, 6269, 6286, 6287, 6320, 6321, 6324, 6325, 6348, 6349, 6368, 6369, 6378, 6379]
1125;28;38;4;45;[1125, 6266, 6267, 6282, 6283, 6302, 6303, 6318, 6319, 6328, 6329, 6346, 6347, 6362, 6363, 6384, 6385]
1126;28;39;6;40;[1126, 6270, 6271, 6284, 6285, 6300, 6301, 6316, 6317, 6326, 6327, 6344, 6345, 6364, 6365, 6382, 6383]
1127;28;40;2;60;[1127, 6264, 6265, 6298, 6299, 6314, 6315, 6330, 6331, 6342, 6343, 6366, 6367, 6380, 6381]
1128;29;41;6;40;[1128, 6410, 6411, 6426, 6427, 6462, 6463, 6478, 6479, 6496, 6497, 6520, 6521]
1129;29;42;2;30;[1129, 6412, 6413, 6424, 6425, 6446, 6447, 6460, 6461, 6474, 6475, 6494, 6495, 6518, 6519]
1130;29;43;2;35;[1130, 6408, 6409, 6428, 6429, 6444, 6445, 6464, 6465, 6480, 6481, 6502, 6503, 6516, 6517]
1131;29;44;10;30;[1131, 6430, 6431, 6448, 6449, 6466, 6467, 6476, 6477, 6500, 6501, 6514, 6515]
1132;29;45;4;30;[1132, 6406, 6407, 6432, 6433, 6468, 6469, 6472, 6473, 6498, 6499, 6512, 6513]
1133;30;41;10;35;[1133, 6546, 6547, 6582, 6583, 6604, 6605, 6616, 6617, 6634, 6635, 6658, 6659, 6680, 6681]
1134;30;42;8;40;[1134, 6544, 6545, 6566, 6567, 6580, 6581, 6606, 6607, 6612, 6613, 6632, 6633, 6656, 6657, 6674, 6675]
1135;30;43;2;40;[1135, 6548, 6549, 6564, 6565, 6584, 6585, 6602, 6603, 6618, 6619, 6640, 6641, 6654, 6655, 6678, 6679]
1136;30;44;6;30;[1136, 6550, 6551, 6568, 6569, 6586, 6587, 6614, 6615, 6638, 6639, 6652, 6653]
1137;30;45;2;35;[1137, 6552, 6553, 6588, 6589, 6600, 6601, 6610, 6611, 6636, 6637, 6650, 6651, 6676, 6677]
1138;31;41;6;45;[1138, 6722, 6723, 6742, 6743, 6764, 6765, 6776, 6777, 6800, 6801, 6822, 6823, 6840, 6841]
1139;31;42;2;55;[1139, 6706, 6707, 6720, 6721, 6740, 6741, 6766, 6767, 6772, 6773, 6798, 6799, 6816, 6817, 6838, 6839]
1140;31;43;10;40;[1140, 6704, 6705, 6724, 6725, 6744, 6745, 6762, 6763, 6778, 6779, 6796, 6797, 6820, 6821, 6846, 6847]
1141;31;44;4;40;[1141, 6708, 6709, 6726, 6727, 6746, 6747, 6774, 6775, 6794, 6795, 6844, 6845]
1142;31;45;8;45;[1142, 6728, 6729, 6748, 6749, 6760, 6761, 6770, 6771, 6792, 6793, 6818, 6819, 6842, 6843]
1143;32;41;4;55;[1143, 6868, 6869, 6884, 6885, 6920, 6921, 6938, 6939, 6956, 6957, 6978, 6979]
1144;32;42;10;40;[1144, 6870, 6871, 6882, 6883, 6904, 6905, 6918, 6919, 6936, 6937, 6954, 6955, 6972, 6973]
1145;32;43;2;60;[1145, 6866, 6867, 6886, 6887, 6902, 6903, 6922, 6923, 6934, 6935, 6962, 6963, 6976, 6977]
1146;32;44;2;40;[1146, 6888, 6889, 6906, 6907, 6924, 6925, 6932, 6933, 6960, 6961]
1147;32;45;6;30;[1147, 6864, 6865, 6890, 6891, 6926, 6927, 6930, 6931, 6958, 6959, 6974, 6975]
1148;33;46;4;40;[1148, 7004, 7005, 7028, 7029, 7048, 7049, 7070, 7071, 7082, 7083, 7104, 7105, 7120, 7121, 7130, 7131, 7148, 7149]
1149;33;47;4;60;[1149, 7030, 7031, 7044, 7045, 7072, 7073, 7118, 7119]
1150;33;48;2;45;[1150, 7012, 7013, 7026, 7027, 7046, 7047, 7076, 7077, 7088, 7089, 7100, 7101, 7138, 7139, 7152, 7153]
1151;33;49;6;50;[1151, 7050, 7051, 7066, 7067, 7084, 7085, 7136, 7137]
1152;33;50;8;35;[1152, 7006, 7007, 7086, 7087, 7098, 7099, 7132, 7133, 7154, 7155]
1153;33;51;10;45;[1153, 7010, 7011, 7052, 7053, 7068, 7069, 7080, 7081, 7102, 7103, 7116, 7117, 7134, 7135, 7150, 7151]
1154;33;52;6;45;[1154, 7008, 7009, 7054, 7055, 7074, 7075, 7114, 7115]
1155;34;46;6;45;[1155, 7176, 7177, 7198, 7199, 7218, 7219, 7238, 7239, 7250, 7251, 7272, 7273, 7288, 7289, 7300, 7301]
1156;34;47;4;35;[1156, 7178, 7179, 7200, 7201, 7214, 7215, 7270, 7271]
1157;34;48;6;40;[1157, 7182, 7183, 7196, 7197, 7216, 7217, 7246, 7247, 7254, 7255, 7284, 7285, 7306, 7307]
1158;34;49;10;35;[1158, 7172, 7173, 7220, 7221, 7302, 7303]
1159;34;50;6;55;[1159, 7240, 7241, 7256, 7257, 7282, 7283, 7304, 7305]
1160;34;51;4;50;[1160, 7174, 7175, 7222, 7223, 7244, 7245, 7252, 7253, 7268, 7269, 7286, 7287, 7298, 7299]
1161;34;52;4;60;[1161, 7180, 7181, 7224, 7225, 7242, 7243, 7266, 7267]
1162;35;46;10;45;[1162, 7328, 7329, 7348, 7349, 7372, 7373, 7392, 7393, 7404, 7405, 7426, 7427, 7442, 7443, 7452, 7453, 7470, 7471]
1163;35;47;6;55;[1163, 7330, 7331, 7374, 7375, 7388, 7389, 7440, 7441]
1164;35;48;8;45;[1164, 7334, 7335, 7356, 7357, 7370, 7371, 7390, 7391, 7410, 7411, 7422, 7423, 7460, 7461, 7474, 7475]
1165;35;49;4;35;[1165, 7324, 7325, 7394, 7395, 7406, 7407, 7458, 7459]
1166;35;50;8;40;[1166, 7350, 7351, 7408, 7409, 7420, 7421, 7454, 7455, 7476, 7477]
1167;35;51;10;30;[1167, 7326, 7327, 7354, 7355, 7396, 7397, 7402, 7403, 7424, 7425, 7438, 7439, 7456, 7457, 7472, 7473]
1168;35;52;4;40;[1168, 7332, 7333, 7352, 7353, 7398, 7399, 7436, 7437]
1169;36;46;10;45;[1169, 7500, 7501, 7522, 7523, 7538, 7539, 7562, 7563, 7578, 7579, 7590, 7591, 7606, 7607]
1170;36;47;6;30;[1170, 7496, 7497, 7524, 7525, 7564, 7565, 7576, 7577]
1171;36;48;2;55;[1171, 7498, 7499, 7520, 7521, 7546, 7547, 7568, 7569, 7596, 7597, 7614, 7615]
1172;36;49;4;40;[1172, 7502, 7503, 7558, 7559, 7592, 7593, 7612, 7613]
1173;36;50;2;45;[1173, 7540, 7541, 7594, 7595, 7608, 7609]
1174;36;51;8;60;[1174, 7504, 7505, 7544, 7545, 7560, 7561, 7574, 7575, 7588, 7589, 7610, 7611]
1175;36;52;10;60;[1175, 7506, 7507, 7542, 7543, 7566, 7567, 7572, 7573]
1176;37;53;4;35;[1176, 7636, 7637, 7650, 7651, 7668, 7669, 7694, 7695, 7708, 7709, 7734, 7735, 7754, 7755, 7774, 7775, 7792, 7793]
1177;37;54;6;50;[1177, 7654, 7655, 7686, 7687, 7690, 7691, 7714, 7715, 7730, 7731, 7748, 7749, 7768, 7769, 7790, 7791]
1178;37;55;10;55;[1178, 7634, 7635, 7652, 7653, 7666, 7667, 7684, 7685, 7696, 7697, 7710, 7711, 7728, 7729, 7752, 7753, 7772, 7773, 7786, 7787]
1179;37;56;2;30;[1179, 7638, 7639, 7670, 7671, 7682, 7683, 7692, 7693, 7712, 7713, 7732, 7733, 7750, 7751, 7770, 7771, 7788, 7789]
1180;38;53;2;35;[1180, 7814, 7815, 7832, 7833, 7850, 7851, 7868, 7869, 7896, 7897, 7916, 7917, 7936, 7937, 7954, 7955, 7968, 7969, 7994, 7995]
1181;38;54;2;50;[1181, 7818, 7819, 7834, 7835, 7886, 7887, 7890, 7891, 7914, 7915, 7932, 7933, 7950, 7951, 7974, 7975, 7988, 7989]
1182;38;55;4;50;[1182, 7816, 7817, 7848, 7849, 7866, 7867, 7884, 7885, 7894, 7895, 7910, 7911, 7930, 7931, 7956, 7957, 7970, 7971, 7992, 7993]
1183;38;56;2;55;[1183, 7836, 7837, 7852, 7853, 7870, 7871, 7882, 7883, 7892, 7893, 7912, 7913, 7934, 7935, 7952, 7953, 7972, 7973, 7990, 7991]
1184;39;53;4;40;[1184, 8018, 8019, 8048, 8049, 8066, 8067, 8084, 8085, 8096, 8097, 8116, 8117, 8136, 8137]
1185;39;54;6;30;[1185, 8036, 8037, 8052, 8053, 8068, 8069, 8094, 8095, 8112, 8113, 8130, 8131]
1186;39;55;2;40;[1186, 8016, 8017, 8034, 8035, 8050, 8051, 8082, 8083, 8090, 8091, 8110, 8111, 8134, 8135]
1187;39;56;8;55;[1187, 8020, 8021, 8032, 8033, 8070, 8071, 8086, 8087, 8092, 8093, 8114, 8115, 8132, 8133]
1188;40;53;4;60;[1188, 8158, 8159, 8178, 8179, 8194, 8195, 8228, 8229, 8240, 8241, 8260, 8261, 8276, 8277, 8288, 8289, 8314, 8315]
1189;40;54;6;60;[1189, 8162, 8163, 8196, 8197, 8214, 8215, 8236, 8237, 8254, 8255, 8270, 8271, 8294, 8295, 8312, 8313]
1190;40;55;8;40;[1190, 8160, 8161, 8176, 8177, 8212, 8213, 8226, 8227, 8234, 8235, 8256, 8257, 8274, 8275, 8290, 8291, 8308, 8309]
1191;40;56;2;35;[1191, 8180, 8181, 8198, 8199, 8210, 8211, 8230, 8231, 8238, 8239, 8258, 8259, 8272, 8273, 8292, 8293, 8310, 8311]
1192;41;57;10;60;[1192, 8336, 8337, 8352, 8353, 8380, 8381, 8400, 8401, 8410, 8411, 8422, 8423, 8442, 8443]
1193;41;58;2;55;[1193, 8358, 8359, 8376, 8377, 8392, 8393, 8406, 8407, 8424, 8425, 8450, 8451]
1194;41;59;4;60;[1194, 8340, 8341, 8354, 8355, 8378, 8379, 8396, 8397, 8408, 8409, 8430, 8431, 8446, 8447]
1195;41;60;10;55;[1195, 8360, 8361, 8372, 8373, 8394, 8395, 8404, 8405, 8428, 8429, 8448, 8449]
1196;41;61;8;40;[1196, 8338, 8339, 8356, 8357, 8374, 8375, 8398, 8399, 8426, 8427, 8444, 8445]
1197;42;57;4;60;[1197, 8478, 8479, 8498, 8499, 8512, 8513, 8528, 8529, 8544, 8545, 8556, 8557, 8580, 8581, 8598, 8599]
1198;42;58;8;45;[1198, 8474, 8475, 8490, 8491, 8514, 8515, 8550, 8551, 8558, 8559, 8578, 8579, 8594, 8595]
1199;42;59;8;50;[1199, 8476, 8477, 8494, 8495, 8532, 8533, 8546, 8547, 8564, 8565, 8596, 8597]
1200;42;60;2;60;[1200, 8470, 8471, 8492, 8493, 8516, 8517, 8552, 8553, 8562, 8563, 8576, 8577, 8592, 8593]
1201;42;61;8;50;[1201, 8472, 8473, 8496, 8497, 8510, 8511, 8530, 8531, 8548, 8549, 8560, 8561, 8582, 8583]
1202;43;57;10;35;[1202, 8622, 8623, 8644, 8645, 8658, 8659, 8684, 8685, 8688, 8689, 8712, 8713, 8730, 8731]
1203;43;58;10;35;[1203, 8624, 8625, 8640, 8641, 8664, 8665, 8676, 8677, 8690, 8691, 8710, 8711, 8726, 8727]
1204;43;59;4;55;[1204, 8620, 8621, 8642, 8643, 8656, 8657, 8680, 8681, 8696, 8697, 8728, 8729]
1205;43;60;10;45;[1205, 8618, 8619, 8636, 8637, 8660, 8661, 8678, 8679, 8694, 8695, 8708, 8709, 8724, 8725]
1206;43;61;2;55;[1206, 8638, 8639, 8662, 8663, 8682, 8683, 8692, 8693, 8714, 8715]
1207;44;57;10;60;[1207, 8758, 8759, 8770, 8771, 8794, 8795, 8808, 8809, 8824, 8825, 8840, 8841, 8852, 8853, 8878, 8879]
1208;44;58;4;40;[1208, 8750, 8751, 8790, 8791, 8810, 8811, 8830, 8831, 8838, 8839, 8860, 8861, 8874, 8875]
1209;44;59;4;35;[1209, 8754, 8755, 8774, 8775, 8792, 8793, 8826, 8827, 8856, 8857, 8876, 8877]
1210;44;60;2;30;[1210, 8752, 8753, 8786, 8787, 8812, 8813, 8832, 8833, 8836, 8837, 8858, 8859, 8872, 8873]
1211;44;61;8;35;[1211, 8756, 8757, 8772, 8773, 8788, 8789, 8806, 8807, 8828, 8829, 8842, 8843, 8854, 8855]
1212;45;57;8;50;[1212, 8906, 8907, 8926, 8927, 8938, 8939, 8958, 8959, 8970, 8971, 8982, 8983, 9002, 9003]
1213;45;58;8;50;[1213, 8898, 8899, 8922, 8923, 8944, 8945, 8968, 8969, 8984, 8985, 9010, 9011]
1214;45;59;6;30;[1214, 8902, 8903, 8924, 8925, 8940, 8941, 8962, 8963, 8990, 8991, 9006, 9007]
1215;45;60;8;40;[1215, 8900, 8901, 8918, 8919, 8946, 8947, 8966, 8967, 8988, 8989, 9008, 9009]
1216;45;61;8;55;[1216, 8904, 8905, 8920, 8921, 8942, 8943, 8960, 8961, 8972, 8973, 8986, 8987, 9004, 9005]
1217;46;62;10;40;[1217, 9032, 9033, 9052, 9053, 9070, 9071, 9098, 9099, 9116, 9117, 9136, 9137, 9160, 9161, 9174, 9175]
1218;46;63;6;55;[1218, 9034, 9035, 9054, 9055, 9074, 9075, 9092, 9093, 9096, 9097, 9122, 9123, 9134, 9135, 9158, 9159, 9180, 9181]
1219;46;64;2;30;[1219, 9036, 9037, 9058, 9059, 9072, 9073, 9088, 9089, 9100, 9101, 9120, 9121, 9140, 9141, 9156, 9157, 9178, 9179]
1220;46;65;8;45;[1220, 9038, 9039, 9056, 9057, 9076, 9077, 9090, 9091, 9102, 9103, 9118, 9119, 9138, 9139, 9154, 9155, 9176, 9177]
1221;47;62;8;30;[1221, 9200, 9201, 9218, 9219, 9238, 9239, 9266, 9267, 9284, 9285, 9300, 9301, 9324, 9325, 9340, 9341]
1222;47;63;6;50;[1222, 9202, 9203, 9222, 9223, 9240, 9241, 9260, 9261, 9264, 9265, 9290, 9291, 9306, 9307, 9322, 9323, 9338, 9339]
1223;47;64;2;60;[1223, 9206, 9207, 9220, 9221, 9242, 9243, 9256, 9257, 9270, 9271, 9288, 9289, 9304, 9305, 9320, 9321, 9342, 9343]
1224;47;65;6;55;[1224, 9204, 9205, 9224, 9225, 9244, 9245, 9258, 9259, 9268, 9269, 9286, 9287, 9302, 9303, 9318, 9319, 9344, 9345]
1225;48;62;4;50;[1225, 9368, 9369, 9386, 9387, 9406, 9407, 9432, 9433, 9450, 9451, 9474, 9475, 9490, 9491, 9508, 9509]
1226;48;63;6;35;[1226, 9370, 9371, 9390, 9391, 9408, 9409, 9428, 9429, 9438, 9439, 9448, 9449, 9472, 9473, 9488, 9489, 9514, 9515]
1227;48;64;8;50;[1227, 9372, 9373, 9388, 9389, 9412, 9413, 9424, 9425, 9436, 9437, 9454, 9455, 9470, 9471, 9492, 9493, 9512, 9513]
1228;48;65;4;30;[1228, 9374, 9375, 9392, 9393, 9410, 9411, 9426, 9427, 9434, 9435, 9452, 9453, 9468, 9469, 9494, 9495, 9510, 9511]
1229;49;62;6;50;[1229, 9536, 9537, 9554, 9555, 9590, 9591, 9606, 9607, 9620, 9621, 9638, 9639, 9656, 9657]
1230;49;63;6;50;[1230, 9538, 9539, 9558, 9559, 9576, 9577, 9592, 9593, 9604, 9605, 9626, 9627, 9636, 9637, 9662, 9663]
1231;49;64;8;40;[1231, 9542, 9543, 9556, 9557, 9572, 9573, 9594, 9595, 9602, 9603, 9624, 9625, 9640, 9641, 9660, 9661]
1232;49;65;2;50;[1232, 9540, 9541, 9560, 9561, 9574, 9575, 9596, 9597, 9600, 9601, 9622, 9623, 9642, 9643, 9658, 9659]
1233;50;62;4;30;[1233, 9684, 9685, 9704, 9705, 9722, 9723, 9748, 9749, 9770, 9771, 9786, 9787]
1234;50;63;6;60;[1234, 9686, 9687, 9706, 9707, 9726, 9727, 9744, 9745, 9754, 9755, 9768, 9769, 9784, 9785]
1235;50;64;8;30;[1235, 9690, 9691, 9708, 9709, 9724, 9725, 9740, 9741, 9752, 9753, 9766, 9767, 9790, 9791]
1236;50;65;4;60;[1236, 9688, 9689, 9710, 9711, 9728, 9729, 9742, 9743, 9750, 9751, 9764, 9765, 9788, 9789]
1237;51;62;4;45;[1237, 9830, 9831, 9848, 9849, 9868, 9869, 9878, 9879, 9902, 9903, 9918, 9919, 9938, 9939, 9956, 9957]
1238;51;63;10;60;[1238, 9816, 9817, 9832, 9833, 9852, 9853, 9870, 9871, 9884, 9885, 9900, 9901, 9916, 9917, 9936, 9937, 9962, 9963]
1239;51;64;2;50;[1239, 9812, 9813, 9834, 9835, 9850, 9851, 9874, 9875, 9882, 9883, 9898, 9899, 9920, 9921, 9942, 9943, 9960, 9961]
1240;51;65;10;40;[1240, 9814, 9815, 9836, 9837, 9854, 9855, 9872, 9873, 9880, 9881, 9896, 9897, 9922, 9923, 9940, 9941, 9958, 9959]
1241;52;62;4;55;[1241, 9982, 9983, 10000, 10001, 10020, 10021, 10046, 10047, 10066, 10067, 10084, 10085, 10102, 10103]
1242;52;63;8;45;[1242, 9984, 9985, 10004, 10005, 10022, 10023, 10042, 10043, 10052, 10053, 10064, 10065, 10090, 10091, 10100, 10101]
1243;52;64;2;30;[1243, 9988, 9989, 10002, 10003, 10024, 10025, 10038, 10039, 10050, 10051, 10070, 10071, 10088, 10089, 10104, 10105]
1244;52;65;10;40;[1244, 9986, 9987, 10006, 10007, 10026, 10027, 10040, 10041, 10048, 10049, 10068, 10069, 10086, 10087, 10106, 10107]
1245;53;66;8;40;[1245, 10128, 10129, 10148, 10149, 10170, 10171, 10184, 10185, 10198, 10199, 10216, 10217, 10242, 10243]
1246;53;67;2;30;[1246, 10132, 10133, 10146, 10147, 10166, 10167, 10190, 10191, 10194, 10195, 10222, 10223, 10238, 10239]
1247;53;68;2;45;[1247, 10134, 10135, 10154, 10155, 10182, 10183, 10218, 10219, 10240, 10241]
1248;53;69;6;30;[1248, 10152, 10153, 10186, 10187, 10196, 10197, 10244, 10245]
1249;53;70;2;45;[1249, 10130, 10131, 10150, 10151, 10168, 10169, 10188, 10189, 10200, 10201, 10220, 10221, 10246, 10247]
1250;54;66;4;55;[1250, 10270, 10271, 10284, 10285, 10302, 10303, 10322, 10323, 10342, 10343, 10354, 10355, 10374, 10375, 10390, 10391, 10416, 10417]
1251;54;67;4;30;[1251, 10266, 10267, 10290, 10291, 10304, 10305, 10326, 10327, 10340, 10341, 10358, 10359, 10370, 10371, 10396, 10397, 10412, 10413]
1252;54;68;8;50;[1252, 10282, 10283, 10308, 10309, 10328, 10329, 10348, 10349, 10360, 10361, 10372, 10373, 10392, 10393]
1253;54;69;6;55;[1253, 10286, 10287, 10310, 10311, 10346, 10347, 10356, 10357, 10376, 10377, 10414, 10415]
1254;54;70;6;60;[1254, 10268, 10269, 10288, 10289, 10306, 10307, 10324, 10325, 10344, 10345, 10352, 10353, 10378, 10379, 10394, 10395, 10418, 10419]
1255;55;66;4;35;[1255, 10446, 10447, 10460, 10461, 10480, 10481, 10498, 10499, 10516, 10517, 10530, 10531, 10550, 10551, 10570, 10571, 10588, 10589]
1256;55;67;6;45;[1256, 10442, 10443, 10458, 10459, 10486, 10487, 10502, 10503, 10518, 10519, 10534, 10535, 10546, 10547, 10566, 10567, 10594, 10595]
1257;55;68;2;50;[1257, 10466, 10467, 10478, 10479, 10504, 10505, 10522, 10523, 10536, 10537, 10548, 10549, 10590, 10591]
1258;55;69;10;60;[1258, 10464, 10465, 10482, 10483, 10524, 10525, 10532, 10533, 10552, 10553, 10568, 10569]
1259;55;70;8;40;[1259, 10444, 10445, 10462, 10463, 10484, 10485, 10500, 10501, 10520, 10521, 10528, 10529, 10554, 10555, 10572, 10573, 10592, 10593]
1260;56;66;4;45;[1260, 10618, 10619, 10638, 10639, 10656, 10657, 10680, 10681, 10686, 10687, 10706, 10707, 10728, 10729, 10744, 10745]
1261;56;67;6;40;[1261, 10622, 10623, 10636, 10637, 10658, 10659, 10676, 10677, 10690, 10691, 10702, 10703, 10724, 10725, 10750, 10751]
1262;56;68;8;45;[1262, 10624, 10625, 10644, 10645, 10662, 10663, 10692, 10693, 10726, 10727, 10746, 10747]
1263;56;69;6;35;[1263, 10642, 10643, 10664, 10665, 10688, 10689, 10704, 10705, 10730, 10731]
1264;56;70;10;55;[1264, 10620, 10621, 10640, 10641, 10660, 10661, 10678, 10679, 10684, 10685, 10708, 10709, 10732, 10733, 10748, 10749]
1265;57;71;10;30;[1265, 10798, 10799, 10824, 10825, 10840, 10841, 10848, 10849, 10874, 10875]
1266;57;72;10;50;[1266, 10776, 10777, 10802, 10803, 10816, 10817, 10838, 10839, 10850, 10851, 10880, 10881, 10896, 10897]
1267;57;73;6;40;[1267, 10780, 10781, 10800, 10801, 10818, 10819, 10844, 10845, 10878, 10879, 10894, 10895]
1268;57;74;2;55;[1268, 10794, 10795, 10822, 10823, 10842, 10843, 10856, 10857, 10872, 10873]
1269;57;75;6;45;[1269, 10778, 10779, 10792, 10793, 10820, 10821, 10852, 10853, 10870, 10871, 10892, 10893]
1270;57;76;2;60;[1270, 10796, 10797, 10814, 10815, 10854, 10855, 10876, 10877, 10898, 10899]
1271;58;71;8;45;[1271, 10926, 10927, 10970, 10971, 10988, 10989, 10996, 10997, 11044, 11045, 11086, 11087]
1272;58;72;2;50;[1272, 10924, 10925, 10944, 10945, 10962, 10963, 10992, 10993, 10998, 10999, 11022, 11023, 11050, 11051, 11064, 11065]
