id;depart;arrivee;capacite du vol;list_itineraires
539;60;63;70;[10640, 10641, 10840, 10841, 11076, 11077, 11134, 11135, 11272, 11273, 11534, 11535, 12240, 12241, 13702, 13703]
540;60;65;100;[10642, 10643, 10842, 10843, 11078, 11079, 11136, 11137, 11274, 11275, 11536, 11537, 12242, 12243, 13724, 13725]
541;60;71;60;[10644, 10645, 10844, 10845, 11080, 11081, 11138, 11139, 11276, 11277, 11538, 11539, 12244, 12245, 13744, 13745]
542;60;68;60;[10646, 10647, 10846, 10847, 11082, 11083, 11140, 11141, 11278, 11279, 11540, 11541, 12246, 12247, 13760, 13761]
543;60;67;80;[10648, 10649, 10848, 10849, 11084, 11085, 11142, 11143, 11280, 11281, 11542, 11543, 12248, 12249, 13782, 13783]
544;60;72;60;[10650, 10651, 10850, 10851, 11086, 11087, 11144, 11145, 11282, 11283, 11544, 11545, 12250, 12251, 13802, 13803]
545;60;70;80;[10652, 10653, 10852, 10853, 11088, 11089, 11146, 11147, 11284, 11285, 11546, 11547, 12252, 12253, 13824, 13825]
546;61;68;100;[11230, 11231, 11710, 11711, 11890, 11891, 12320, 12321, 12450, 12451, 12556, 12557, 12752, 12753, 12912, 12913, 13362, 13363, 13466, 13467, 13842, 13843]
547;61;72;90;[11232, 11233, 11712, 11713, 11892, 11893, 12322, 12323, 12452, 12453, 12558, 12559, 12754, 12755, 12914, 12915, 13364, 13365, 13468, 13469, 13864, 13865]
548;61;74;90;[11234, 11235, 11714, 11715, 11894, 11895, 12324, 12325, 12454, 12455, 12560, 12561, 12756, 12757, 12916, 12917, 13366, 13367, 13470, 13471, 13886, 13887]
549;61;70;70;[11236, 11237, 11716, 11717, 11896, 11897, 12326, 12327, 12456, 12457, 12562, 12563, 12758, 12759, 12918, 12919, 13368, 13369, 13472, 13473, 13908, 13909]
550;61;77;70;[11238, 11239, 11718, 11719, 11898, 11899, 12328, 12329, 12458, 12459, 12564, 12565, 12760, 12761, 12920, 12921, 13370, 13371, 13474, 13475, 13926, 13927]
551;61;76;60;[11240, 11241, 11720, 11721, 11900, 11901, 12330, 12331, 12460, 12461, 12566, 12567, 12762, 12763, 12922, 12923, 13372, 13373, 13476, 13477, 13946, 13947]
552;61;79;90;[11242, 11243, 11722, 11723, 11902, 11903, 12332, 12333, 12462, 12463, 12568, 12569, 12764, 12765, 12924, 12925, 13374, 13375, 13478, 13479, 13962, 13963]
553;61;78;60;[11244, 11245, 11724, 11725, 11904, 11905, 12334, 12335, 12464, 12465, 12570, 12571, 12766, 12767, 12926, 12927, 13376, 13377, 13480, 13481, 13978, 13979]
554;61;80;100;[11246, 11247, 11726, 11727, 11906, 11907, 12336, 12337, 12466, 12467, 12572, 12573, 12768, 12769, 12928, 12929, 13378, 13379, 13482, 13483, 14002, 14003]
555;62;74;100;[11210, 11211, 11388, 11389, 11572, 11573, 11936, 11937, 12278, 12279, 12386, 12387, 12684, 12685, 12892, 12893, 13058, 13059, 13342, 13343, 13506, 13507, 14026, 14027]
556;62;72;90;[11212, 11213, 11390, 11391, 11574, 11575, 11938, 11939, 12280, 12281, 12388, 12389, 12686, 12687, 12894, 12895, 13060, 13061, 13344, 13345, 13508, 13509, 14048, 14049]
557;62;73;70;[11214, 11215, 11392, 11393, 11576, 11577, 11940, 11941, 12282, 12283, 12390, 12391, 12688, 12689, 12896, 12897, 13062, 13063, 13346, 13347, 13510, 13511, 14070, 14071]
558;62;68;80;[11216, 11217, 11394, 11395, 11578, 11579, 11942, 11943, 12284, 12285, 12392, 12393, 12690, 12691, 12898, 12899, 13064, 13065, 13348, 13349, 13512, 13513, 14090, 14091]
559;62;77;70;[11218, 11219, 11396, 11397, 11580, 11581, 11944, 11945, 12286, 12287, 12394, 12395, 12692, 12693, 12900, 12901, 13066, 13067, 13350, 13351, 13514, 13515, 14112, 14113]
560;62;81;100;[11220, 11221, 11398, 11399, 11582, 11583, 11946, 11947, 12288, 12289, 12396, 12397, 12694, 12695, 12902, 12903, 13068, 13069, 13352, 13353, 13516, 13517, 14132, 14133]
561;62;79;90;[11222, 11223, 11400, 11401, 11584, 11585, 11948, 11949, 12290, 12291, 12398, 12399, 12696, 12697, 12904, 12905, 13070, 13071, 13354, 13355, 13518, 13519, 14148, 14149]
562;62;75;80;[11224, 11225, 11402, 11403, 11586, 11587, 11950, 11951, 12292, 12293, 12400, 12401, 12698, 12699, 12906, 12907, 13072, 13073, 13356, 13357, 13520, 13521, 14164, 14165]
563;62;76;70;[11226, 11227, 11404, 11405, 11588, 11589, 11952, 11953, 12294, 12295, 12402, 12403, 12700, 12701, 12908, 12909, 13074, 13075, 13358, 13359, 13522, 13523, 14184, 14185]
564;63;70;90;[11366, 11367, 11976, 11977, 12406, 12407, 12534, 12535, 12730, 12731, 12850, 12851, 13146, 13147, 13382, 13383, 13704, 13705, 14200, 14201]
565;63;69;90;[11368, 11369, 11978, 11979, 12408, 12409, 12536, 12537, 12732, 12733, 12852, 12853, 13148, 13149, 13384, 13385, 13706, 13707, 14218, 14219]
566;63;68;70;[11370, 11371, 11980, 11981, 12410, 12411, 12538, 12539, 12734, 12735, 12854, 12855, 13150, 13151, 13386, 13387, 13708, 13709, 14240, 14241]
567;63;73;90;[11372, 11373, 11982, 11983, 12412, 12413, 12540, 12541, 12736, 12737, 12856, 12857, 13152, 13153, 13388, 13389, 13710, 13711, 14262, 14263]
568;63;72;80;[11374, 11375, 11984, 11985, 12414, 12415, 12542, 12543, 12738, 12739, 12858, 12859, 13154, 13155, 13390, 13391, 13712, 13713, 14282, 14283]
569;63;80;100;[11376, 11377, 11986, 11987, 12416, 12417, 12544, 12545, 12740, 12741, 12860, 12861, 13156, 13157, 13392, 13393, 13714, 13715, 14304, 14305]
570;63;76;60;[11378, 11379, 11988, 11989, 12418, 12419, 12546, 12547, 12742, 12743, 12862, 12863, 13158, 13159, 13394, 13395, 13716, 13717, 14328, 14329]
571;63;78;90;[11380, 11381, 11990, 11991, 12420, 12421, 12548, 12549, 12744, 12745, 12864, 12865, 13160, 13161, 13396, 13397, 13718, 13719, 14344, 14345]
572;63;75;90;[11382, 11383, 11992, 11993, 12422, 12423, 12550, 12551, 12746, 12747, 12866, 12867, 13162, 13163, 13398, 13399, 13720, 13721, 14368, 14369]
573;63;79;70;[11384, 11385, 11994, 11995, 12424, 12425, 12552, 12553, 12748, 12749, 12868, 12869, 13164, 13165, 13400, 13401, 13722, 13723, 14388, 14389]
574;64;74;60;[11188, 11189, 11550, 11551, 11868, 11869, 12142, 12143, 12298, 12299, 12428, 12429, 12576, 12577, 12932, 12933, 13104, 13105, 13274, 13275, 13552, 13553, 13656, 13657, 14404, 14405]
575;64;68;70;[11190, 11191, 11552, 11553, 11870, 11871, 12144, 12145, 12300, 12301, 12430, 12431, 12578, 12579, 12934, 12935, 13106, 13107, 13276, 13277, 13554, 13555, 13658, 13659, 14426, 14427]
576;64;69;70;[11192, 11193, 11554, 11555, 11872, 11873, 12146, 12147, 12302, 12303, 12432, 12433, 12580, 12581, 12936, 12937, 13108, 13109, 13278, 13279, 13556, 13557, 13660, 13661, 14448, 14449]
577;64;67;60;[11194, 11195, 11556, 11557, 11874, 11875, 12148, 12149, 12304, 12305, 12434, 12435, 12582, 12583, 12938, 12939, 13110, 13111, 13280, 13281, 13558, 13559, 13662, 13663, 14470, 14471]
578;64;70;50;[11196, 11197, 11558, 11559, 11876, 11877, 12150, 12151, 12306, 12307, 12436, 12437, 12584, 12585, 12940, 12941, 13112, 13113, 13282, 13283, 13560, 13561, 13664, 13665, 14490, 14491]
579;64;77;70;[11198, 11199, 11560, 11561, 11878, 11879, 12152, 12153, 12308, 12309, 12438, 12439, 12586, 12587, 12942, 12943, 13114, 13115, 13284, 13285, 13562, 13563, 13666, 13667, 14508, 14509]
580;64;80;90;[11200, 11201, 11562, 11563, 11880, 11881, 12154, 12155, 12310, 12311, 12440, 12441, 12588, 12589, 12944, 12945, 13116, 13117, 13286, 13287, 13564, 13565, 13668, 13669, 14528, 14529]
581;64;79;70;[11202, 11203, 11564, 11565, 11882, 11883, 12156, 12157, 12312, 12313, 12442, 12443, 12590, 12591, 12946, 12947, 13118, 13119, 13288, 13289, 13566, 13567, 13670, 13671, 14552, 14553]
582;64;75;70;[11204, 11205, 11566, 11567, 11884, 11885, 12158, 12159, 12314, 12315, 12444, 12445, 12592, 12593, 12948, 12949, 13120, 13121, 13290, 13291, 13568, 13569, 13672, 13673, 14568, 14569]
583;64;76;100;[11206, 11207, 11568, 11569, 11886, 11887, 12160, 12161, 12316, 12317, 12446, 12447, 12594, 12595, 12950, 12951, 13122, 13123, 13292, 13293, 13570, 13571, 13674, 13675, 14588, 14589]
584;65;72;80;[11592, 11593, 11730, 11731, 11956, 11957, 12122, 12123, 12366, 12367, 12872, 12873, 13126, 13127, 13322, 13323, 13486, 13487, 13726, 13727, 14604, 14605]
585;65;69;70;[11594, 11595, 11732, 11733, 11958, 11959, 12124, 12125, 12368, 12369, 12874, 12875, 13128, 13129, 13324, 13325, 13488, 13489, 13728, 13729, 14626, 14627]
586;65;68;60;[11596, 11597, 11734, 11735, 11960, 11961, 12126, 12127, 12370, 12371, 12876, 12877, 13130, 13131, 13326, 13327, 13490, 13491, 13730, 13731, 14648, 14649]
587;65;74;90;[11598, 11599, 11736, 11737, 11962, 11963, 12128, 12129, 12372, 12373, 12878, 12879, 13132, 13133, 13328, 13329, 13492, 13493, 13732, 13733, 14670, 14671]
588;65;70;90;[11600, 11601, 11738, 11739, 11964, 11965, 12130, 12131, 12374, 12375, 12880, 12881, 13134, 13135, 13330, 13331, 13494, 13495, 13734, 13735, 14692, 14693]
589;65;67;90;[11602, 11603, 11740, 11741, 11966, 11967, 12132, 12133, 12376, 12377, 12882, 12883, 13136, 13137, 13332, 13333, 13496, 13497, 13736, 13737, 14710, 14711]
590;65;81;70;[11604, 11605, 11742, 11743, 11968, 11969, 12134, 12135, 12378, 12379, 12884, 12885, 13138, 13139, 13334, 13335, 13498, 13499, 13738, 13739, 14730, 14731]
591;65;80;90;[11606, 11607, 11744, 11745, 11970, 11971, 12136, 12137, 12380, 12381, 12886, 12887, 13140, 13141, 13336, 13337, 13500, 13501, 13740, 13741, 14746, 14747]
592;65;77;50;[11608, 11609, 11746, 11747, 11972, 11973, 12138, 12139, 12382, 12383, 12888, 12889, 13142, 13143, 13338, 13339, 13502, 13503, 13742, 13743, 14770, 14771]
593;66;73;70;[11408, 11409, 11750, 11751, 11910, 11911, 12096, 12097, 12340, 12341, 12598, 12599, 12704, 12705, 12954, 12955, 13078, 13079, 13296, 13297, 13526, 13527, 13678, 13679, 14790, 14791]
594;66;71;60;[11410, 11411, 11752, 11753, 11912, 11913, 12098, 12099, 12342, 12343, 12600, 12601, 12706, 12707, 12956, 12957, 13080, 13081, 13298, 13299, 13528, 13529, 13680, 13681, 14810, 14811]
595;66;69;50;[11412, 11413, 11754, 11755, 11914, 11915, 12100, 12101, 12344, 12345, 12602, 12603, 12708, 12709, 12958, 12959, 13082, 13083, 13300, 13301, 13530, 13531, 13682, 13683, 14826, 14827]
596;66;68;60;[11414, 11415, 11756, 11757, 11916, 11917, 12102, 12103, 12346, 12347, 12604, 12605, 12710, 12711, 12960, 12961, 13084, 13085, 13302, 13303, 13532, 13533, 13684, 13685, 14848, 14849]
597;66;72;60;[11416, 11417, 11758, 11759, 11918, 11919, 12104, 12105, 12348, 12349, 12606, 12607, 12712, 12713, 12962, 12963, 13086, 13087, 13304, 13305, 13534, 13535, 13686, 13687, 14870, 14871]
598;66;67;50;[11418, 11419, 11760, 11761, 11920, 11921, 12106, 12107, 12350, 12351, 12608, 12609, 12714, 12715, 12964, 12965, 13088, 13089, 13306, 13307, 13536, 13537, 13688, 13689, 14892, 14893]
599;66;80;70;[11420, 11421, 11762, 11763, 11922, 11923, 12108, 12109, 12352, 12353, 12610, 12611, 12716, 12717, 12966, 12967, 13090, 13091, 13308, 13309, 13538, 13539, 13690, 13691, 14912, 14913]
600;66;81;80;[11422, 11423, 11764, 11765, 11924, 11925, 12110, 12111, 12354, 12355, 12612, 12613, 12718, 12719, 12968, 12969, 13092, 13093, 13310, 13311, 13540, 13541, 13692, 13693, 14936, 14937]
601;66;79;90;[11424, 11425, 11766, 11767, 11926, 11927, 12112, 12113, 12356, 12357, 12614, 12615, 12720, 12721, 12970, 12971, 13094, 13095, 13312, 13313, 13542, 13543, 13694, 13695, 14952, 14953]
602;66;78;90;[11426, 11427, 11768, 11769, 11928, 11929, 12114, 12115, 12358, 12359, 12616, 12617, 12722, 12723, 12972, 12973, 13096, 13097, 13314, 13315, 13544, 13545, 13696, 13697, 14968, 14969]
603;66;76;50;[11428, 11429, 11770, 11771, 11930, 11931, 12116, 12117, 12360, 12361, 12618, 12619, 12724, 12725, 12974, 12975, 13098, 13099, 13316, 13317, 13546, 13547, 13698, 13699, 14992, 14993]
604;66;77;50;[11430, 11431, 11772, 11773, 11932, 11933, 12118, 12119, 12362, 12363, 12620, 12621, 12726, 12727, 12976, 12977, 13100, 13101, 13318, 13319, 13548, 13549, 13700, 13701, 15008, 15009]
605;67;76;70;[12470, 12471, 13002, 13003, 13168, 13169, 13784, 13785, 14472, 14473, 14712, 14713, 14894, 14895, 15028, 15029]
606;67;81;50;[12472, 12473, 13004, 13005, 13170, 13171, 13786, 13787, 14474, 14475, 14714, 14715, 14896, 14897, 15044, 15045]
607;67;78;80;[12474, 12475, 13006, 13007, 13172, 13173, 13788, 13789, 14476, 14477, 14716, 14717, 14898, 14899, 15060, 15061]
608;67;75;60;[12476, 12477, 13008, 13009, 13174, 13175, 13790, 13791, 14478, 14479, 14718, 14719, 14900, 14901, 15084, 15085]
609;67;80;50;[12478, 12479, 13010, 13011, 13176, 13177, 13792, 13793, 14480, 14481, 14720, 14721, 14902, 14903, 15104, 15105]
610;67;77;90;[12480, 12481, 13012, 13013, 13178, 13179, 13794, 13795, 14482, 14483, 14722, 14723, 14904, 14905, 15128, 15129]
611;67;86;90;[12482, 12483, 13014, 13015, 13180, 13181, 13796, 13797, 14484, 14485, 14724, 14725, 14906, 14907, 15148, 15149]
612;67;84;60;[12484, 12485, 13016, 13017, 13182, 13183, 13798, 13799, 14486, 14487, 14726, 14727, 14908, 14909, 15170, 15171]
613;67;82;80;[12486, 12487, 13018, 13019, 13184, 13185, 13800, 13801, 14488, 14489, 14728, 14729, 14910, 14911, 15188, 15189]
614;68;76;60;[12772, 12773, 13232, 13233, 13444, 13445, 13762, 13763, 13844, 13845, 14092, 14093, 14242, 14243, 14428, 14429, 14650, 14651, 14850, 14851, 15208, 15209]
615;68;80;90;[12774, 12775, 13234, 13235, 13446, 13447, 13764, 13765, 13846, 13847, 14094, 14095, 14244, 14245, 14430, 14431, 14652, 14653, 14852, 14853, 15224, 15225]
616;68;78;100;[12776, 12777, 13236, 13237, 13448, 13449, 13766, 13767, 13848, 13849, 14096, 14097, 14246, 14247, 14432, 14433, 14654, 14655, 14854, 14855, 15248, 15249]
617;68;77;90;[12778, 12779, 13238, 13239, 13450, 13451, 13768, 13769, 13850, 13851, 14098, 14099, 14248, 14249, 14434, 14435, 14656, 14657, 14856, 14857, 15272, 15273]
618;68;75;100;[12780, 12781, 13240, 13241, 13452, 13453, 13770, 13771, 13852, 13853, 14100, 14101, 14250, 14251, 14436, 14437, 14658, 14659, 14858, 14859, 15292, 15293]
619;68;79;90;[12782, 12783, 13242, 13243, 13454, 13455, 13772, 13773, 13854, 13855, 14102, 14103, 14252, 14253, 14438, 14439, 14660, 14661, 14860, 14861, 15312, 15313]
620;68;85;90;[12784, 12785, 13244, 13245, 13456, 13457, 13774, 13775, 13856, 13857, 14104, 14105, 14254, 14255, 14440, 14441, 14662, 14663, 14862, 14863, 15328, 15329]
621;68;84;60;[12786, 12787, 13246, 13247, 13458, 13459, 13776, 13777, 13858, 13859, 14106, 14107, 14256, 14257, 14442, 14443, 14664, 14665, 14864, 14865, 15350, 15351]
622;68;82;70;[12788, 12789, 13248, 13249, 13460, 13461, 13778, 13779, 13860, 13861, 14108, 14109, 14258, 14259, 14444, 14445, 14666, 14667, 14866, 14867, 15368, 15369]
623;68;86;50;[12790, 12791, 13250, 13251, 13462, 13463, 13780, 13781, 13862, 13863, 14110, 14111, 14260, 14261, 14446, 14447, 14668, 14669, 14868, 14869, 15388, 15389]
624;69;75;100;[12662, 12663, 12980, 12981, 13210, 13211, 13422, 13423, 13616, 13617, 14220, 14221, 14450, 14451, 14628, 14629, 14828, 14829, 15410, 15411]
625;69;78;60;[12664, 12665, 12982, 12983, 13212, 13213, 13424, 13425, 13618, 13619, 14222, 14223, 14452, 14453, 14630, 14631, 14830, 14831, 15430, 15431]
626;69;81;90;[12666, 12667, 12984, 12985, 13214, 13215, 13426, 13427, 13620, 13621, 14224, 14225, 14454, 14455, 14632, 14633, 14832, 14833, 15454, 15455]
627;69;80;70;[12668, 12669, 12986, 12987, 13216, 13217, 13428, 13429, 13622, 13623, 14226, 14227, 14456, 14457, 14634, 14635, 14834, 14835, 15470, 15471]
628;69;77;90;[12670, 12671, 12988, 12989, 13218, 13219, 13430, 13431, 13624, 13625, 14228, 14229, 14458, 14459, 14636, 14637, 14836, 14837, 15494, 15495]
629;69;82;60;[12672, 12673, 12990, 12991, 13220, 13221, 13432, 13433, 13626, 13627, 14230, 14231, 14460, 14461, 14638, 14639, 14838, 14839, 15514, 15515]
630;69;85;90;[12674, 12675, 12992, 12993, 13222, 13223, 13434, 13435, 13628, 13629, 14232, 14233, 14462, 14463, 14640, 14641, 14840, 14841, 15534, 15535]
631;69;84;90;[12676, 12677, 12994, 12995, 13224, 13225, 13436, 13437, 13630, 13631, 14234, 14235, 14464, 14465, 14642, 14643, 14842, 14843, 15556, 15557]
632;69;86;80;[12678, 12679, 12996, 12997, 13226, 13227, 13438, 13439, 13632, 13633, 14236, 14237, 14466, 14467, 14644, 14645, 14844, 14845, 15574, 15575]
633;69;87;80;[12680, 12681, 12998, 12999, 13228, 13229, 13440, 13441, 13634, 13635, 14238, 14239, 14468, 14469, 14646, 14647, 14846, 14847, 15596, 15597]
634;70;80;90;[12794, 12795, 13404, 13405, 13638, 13639, 13826, 13827, 13910, 13911, 14202, 14203, 14492, 14493, 14694, 14695, 15614, 15615]
635;70;79;70;[12796, 12797, 13406, 13407, 13640, 13641, 13828, 13829, 13912, 13913, 14204, 14205, 14494, 14495, 14696, 14697, 15638, 15639]
636;70;76;90;[12798, 12799, 13408, 13409, 13642, 13643, 13830, 13831, 13914, 13915, 14206, 14207, 14496, 14497, 14698, 14699, 15654, 15655]
637;70;78;90;[12800, 12801, 13410, 13411, 13644, 13645, 13832, 13833, 13916, 13917, 14208, 14209, 14498, 14499, 14700, 14701, 15670, 15671]
638;70;75;90;[12802, 12803, 13412, 13413, 13646, 13647, 13834, 13835, 13918, 13919, 14210, 14211, 14500, 14501, 14702, 14703, 15694, 15695]
639;70;85;50;[12804, 12805, 13414, 13415, 13648, 13649, 13836, 13837, 13920, 13921, 14212, 14213, 14502, 14503, 14704, 14705, 15714, 15715]
640;70;82;100;[12806, 12807, 13416, 13417, 13650, 13651, 13838, 13839, 13922, 13923, 14214, 14215, 14504, 14505, 14706, 14707, 15736, 15737]
641;70;86;90;[12808, 12809, 13418, 13419, 13652, 13653, 13840, 13841, 13924, 13925, 14216, 14217, 14506, 14507, 14708, 14709, 15756, 15757]
642;71;75;70;[12646, 12647, 12834, 12835, 13042, 13043, 13746, 13747, 14812, 14813, 15778, 15779]
643;71;80;60;[12648, 12649, 12836, 12837, 13044, 13045, 13748, 13749, 14814, 14815, 15798, 15799]
644;71;79;100;[12650, 12651, 12838, 12839, 13046, 13047, 13750, 13751, 14816, 14817, 15822, 15823]
645;71;81;70;[12652, 12653, 12840, 12841, 13048, 13049, 13752, 13753, 14818, 14819, 15838, 15839]
646;71;83;50;[12654, 12655, 12842, 12843, 13050, 13051, 13754, 13755, 14820, 14821, 15854, 15855]
647;71;82;80;[12656, 12657, 12844, 12845, 13052, 13053, 13756, 13757, 14822, 14823, 15872, 15873]
648;71;85;60;[12658, 12659, 12846, 12847, 13054, 13055, 13758, 13759, 14824, 14825, 15892, 15893]
649;72;77;80;[12512, 12513, 12624, 12625, 12812, 12813, 13594, 13595, 13804, 13805, 13866, 13867, 14050, 14051, 14284, 14285, 14606, 14607, 14872, 14873, 15914, 15915]
650;72;79;60;[12514, 12515, 12626, 12627, 12814, 12815, 13596, 13597, 13806, 13807, 13868, 13869, 14052, 14053, 14286, 14287, 14608, 14609, 14874, 14875, 15934, 15935]
651;72;80;60;[12516, 12517, 12628, 12629, 12816, 12817, 13598, 13599, 13808, 13809, 13870, 13871, 14054, 14055, 14288, 14289, 14610, 14611, 14876, 14877, 15950, 15951]
652;72;81;80;[12518, 12519, 12630, 12631, 12818, 12819, 13600, 13601, 13810, 13811, 13872, 13873, 14056, 14057, 14290, 14291, 14612, 14613, 14878, 14879, 15974, 15975]
653;72;78;70;[12520, 12521, 12632, 12633, 12820, 12821, 13602, 13603, 13812, 13813, 13874, 13875, 14058, 14059, 14292, 14293, 14614, 14615, 14880, 14881, 15990, 15991]
654;72;76;70;[12522, 12523, 12634, 12635, 12822, 12823, 13604, 13605, 13814, 13815, 13876, 13877, 14060, 14061, 14294, 14295, 14616, 14617, 14882, 14883, 16014, 16015]
655;72;82;70;[12524, 12525, 12636, 12637, 12824, 12825, 13606, 13607, 13816, 13817, 13878, 13879, 14062, 14063, 14296, 14297, 14618, 14619, 14884, 14885, 16030, 16031]
656;72;83;60;[12526, 12527, 12638, 12639, 12826, 12827, 13608, 13609, 13818, 13819, 13880, 13881, 14064, 14065, 14298, 14299, 14620, 14621, 14886, 14887, 16050, 16051]
657;72;84;60;[12528, 12529, 12640, 12641, 12828, 12829, 13610, 13611, 13820, 13821, 13882, 13883, 14066, 14067, 14300, 14301, 14622, 14623, 14888, 14889, 16068, 16069]
658;72;87;60;[12530, 12531, 12642, 12643, 12830, 12831, 13612, 13613, 13822, 13823, 13884, 13885, 14068, 14069, 14302, 14303, 14624, 14625, 14890, 14891, 16086, 16087]
659;73;81;50;[13022, 13023, 13254, 13255, 13574, 13575, 14072, 14073, 14264, 14265, 14792, 14793, 16104, 16105]
660;73;77;50;[13024, 13025, 13256, 13257, 13576, 13577, 14074, 14075, 14266, 14267, 14794, 14795, 16120, 16121]
661;73;76;50;[13026, 13027, 13258, 13259, 13578, 13579, 14076, 14077, 14268, 14269, 14796, 14797, 16140, 16141]
662;73;79;80;[13028, 13029, 13260, 13261, 13580, 13581, 14078, 14079, 14270, 14271, 14798, 14799, 16156, 16157]
663;73;83;100;[13030, 13031, 13262, 13263, 13582, 13583, 14080, 14081, 14272, 14273, 14800, 14801, 16172, 16173]
664;73;87;90;[13032, 13033, 13264, 13265, 13584, 13585, 14082, 14083, 14274, 14275, 14802, 14803, 16190, 16191]
665;73;86;100;[13034, 13035, 13266, 13267, 13586, 13587, 14084, 14085, 14276, 14277, 14804, 14805, 16208, 16209]
666;73;82;50;[13036, 13037, 13268, 13269, 13588, 13589, 14086, 14087, 14278, 14279, 14806, 14807, 16230, 16231]
667;73;85;70;[13038, 13039, 13270, 13271, 13590, 13591, 14088, 14089, 14280, 14281, 14808, 14809, 16250, 16251]
668;74;81;80;[12490, 12491, 13188, 13189, 13888, 13889, 14028, 14029, 14406, 14407, 14672, 14673, 16272, 16273]
669;74;78;50;[12492, 12493, 13190, 13191, 13890, 13891, 14030, 14031, 14408, 14409, 14674, 14675, 16288, 16289]
670;74;79;100;[12494, 12495, 13192, 13193, 13892, 13893, 14032, 14033, 14410, 14411, 14676, 14677, 16312, 16313]
671;74;80;50;[12496, 12497, 13194, 13195, 13894, 13895, 14034, 14035, 14412, 14413, 14678, 14679, 16328, 16329]
672;74;85;90;[12498, 12499, 13196, 13197, 13896, 13897, 14036, 14037, 14414, 14415, 14680, 14681, 16352, 16353]
673;74;83;100;[12500, 12501, 13198, 13199, 13898, 13899, 14038, 14039, 14416, 14417, 14682, 14683, 16374, 16375]
674;74;84;80;[12502, 12503, 13200, 13201, 13900, 13901, 14040, 14041, 14418, 14419, 14684, 14685, 16392, 16393]
675;74;82;60;[12504, 12505, 13202, 13203, 13902, 13903, 14042, 14043, 14420, 14421, 14686, 14687, 16410, 16411]
676;74;86;70;[12506, 12507, 13204, 13205, 13904, 13905, 14044, 14045, 14422, 14423, 14688, 14689, 16430, 16431]
677;74;87;70;[12508, 12509, 13206, 13207, 13906, 13907, 14046, 14047, 14424, 14425, 14690, 14691, 16452, 16453]
678;75;86;50;[14166, 14167, 14370, 14371, 14570, 14571, 15086, 15087, 15294, 15295, 15412, 15413, 15696, 15697, 15780, 15781, 16470, 16471]
679;75;82;60;[14168, 14169, 14372, 14373, 14572, 14573, 15088, 15089, 15296, 15297, 15414, 15415, 15698, 15699, 15782, 15783, 16492, 16493]
680;75;85;50;[14170, 14171, 14374, 14375, 14574, 14575, 15090, 15091, 15298, 15299, 15416, 15417, 15700, 15701, 15784, 15785, 16512, 16513]
681;75;83;80;[14172, 14173, 14376, 14377, 14576, 14577, 15092, 15093, 15300, 15301, 15418, 15419, 15702, 15703, 15786, 15787, 16534, 16535]
682;75;87;80;[14174, 14175, 14378, 14379, 14578, 14579, 15094, 15095, 15302, 15303, 15420, 15421, 15704, 15705, 15788, 15789, 16552, 16553]
683;75;84;50;[14176, 14177, 14380, 14381, 14580, 14581, 15096, 15097, 15304, 15305, 15422, 15423, 15706, 15707, 15790, 15791, 16570, 16571]
684;75;92;60;[14178, 14179, 14382, 14383, 14582, 14583, 15098, 15099, 15306, 15307, 15424, 15425, 15708, 15709, 15792, 15793, 16588, 16589]
685;75;88;70;[14180, 14181, 14384, 14385, 14584, 14585, 15100, 15101, 15308, 15309, 15426, 15427, 15710, 15711, 15794, 15795, 16608, 16609]
686;75;91;70;[14182, 14183, 14386, 14387, 14586, 14587, 15102, 15103, 15310, 15311, 15428, 15429, 15712, 15713, 15796, 15797, 16626, 16627]
687;76;86;90;[13948, 13949, 14186, 14187, 14330, 14331, 14590, 14591, 14994, 14995, 15030, 15031, 15210, 15211, 15656, 15657, 16016, 16017, 16142, 16143, 16648, 16649]
688;76;84;80;[13950, 13951, 14188, 14189, 14332, 14333, 14592, 14593, 14996, 14997, 15032, 15033, 15212, 15213, 15658, 15659, 16018, 16019, 16144, 16145, 16670, 16671]
689;76;83;50;[13952, 13953, 14190, 14191, 14334, 14335, 14594, 14595, 14998, 14999, 15034, 15035, 15214, 15215, 15660, 15661, 16020, 16021, 16146, 16147, 16688, 16689]
690;76;82;70;[13954, 13955, 14192, 14193, 14336, 14337, 14596, 14597, 15000, 15001, 15036, 15037, 15216, 15217, 15662, 15663, 16022, 16023, 16148, 16149, 16706, 16707]
691;76;92;50;[13956, 13957, 14194, 14195, 14338, 14339, 14598, 14599, 15002, 15003, 15038, 15039, 15218, 15219, 15664, 15665, 16024, 16025, 16150, 16151, 16726, 16727]
692;76;91;80;[13958, 13959, 14196, 14197, 14340, 14341, 14600, 14601, 15004, 15005, 15040, 15041, 15220, 15221, 15666, 15667, 16026, 16027, 16152, 16153, 16746, 16747]
693;76;90;60;[13960, 13961, 14198, 14199, 14342, 14343, 14602, 14603, 15006, 15007, 15042, 15043, 15222, 15223, 15668, 15669, 16028, 16029, 16154, 16155, 16768, 16769]
694;77;82;70;[13928, 13929, 14114, 14115, 14510, 14511, 14772, 14773, 15010, 15011, 15130, 15131, 15274, 15275, 15496, 15497, 15916, 15917, 16122, 16123, 16786, 16787]
695;77;87;90;[13930, 13931, 14116, 14117, 14512, 14513, 14774, 14775, 15012, 15013, 15132, 15133, 15276, 15277, 15498, 15499, 15918, 15919, 16124, 16125, 16806, 16807]
