id;depart;arrivee;demand_business;demand_family;list_itineraires
1170;9;24;10;35;[1170, 3430, 3431, 3444, 3445, 3466, 3467, 3482, 3483, 3488, 3489, 3508, 3509, 3524, 3525, 3538, 3539, 3558, 3559]
1171;9;25;10;45;[1171, 3428, 3429, 3448, 3449, 3464, 3465, 3484, 3485, 3492, 3493, 3510, 3511, 3526, 3527, 3542, 3543, 3554, 3555]
1172;9;26;8;60;[1172, 3426, 3427, 3450, 3451, 3462, 3463, 3490, 3491, 3504, 3505, 3520, 3521, 3544, 3545, 3560, 3561]
1173;9;27;6;60;[1173, 3424, 3425, 3446, 3447, 3468, 3469, 3480, 3481, 3494, 3495, 3506, 3507, 3522, 3523, 3540, 3541, 3556, 3557]
1174;10;24;8;40;[1174, 3586, 3587, 3608, 3609, 3622, 3623, 3636, 3637, 3658, 3659, 3664, 3665, 3680, 3681, 3700, 3701]
1175;10;25;2;30;[1175, 3582, 3583, 3606, 3607, 3624, 3625, 3638, 3639, 3656, 3657, 3668, 3669, 3684, 3685, 3702, 3703]
1176;10;26;10;45;[1176, 3584, 3585, 3604, 3605, 3640, 3641, 3654, 3655, 3666, 3667, 3686, 3687, 3696, 3697]
1177;10;27;8;40;[1177, 3602, 3603, 3620, 3621, 3642, 3643, 3660, 3661, 3670, 3671, 3682, 3683, 3698, 3699]
1178;11;28;8;40;[1178, 3724, 3725, 3756, 3757, 3772, 3773, 3778, 3779, 3796, 3797, 3818, 3819]
1179;11;29;8;30;[1179, 3722, 3723, 3738, 3739, 3752, 3753, 3770, 3771, 3784, 3785, 3800, 3801, 3814, 3815]
1180;11;30;4;55;[1180, 3720, 3721, 3736, 3737, 3758, 3759, 3774, 3775, 3782, 3783, 3798, 3799, 3820, 3821]
1181;11;31;4;45;[1181, 3740, 3741, 3754, 3755, 3780, 3781, 3802, 3803, 3816, 3817]
1182;12;28;2;55;[1182, 3874, 3875, 3888, 3889, 3906, 3907, 3924, 3925, 3930, 3931, 3950, 3951, 3968, 3969, 3980, 3981]
1183;12;29;10;50;[1183, 3840, 3841, 3856, 3857, 3872, 3873, 3886, 3887, 3902, 3903, 3922, 3923, 3936, 3937, 3948, 3949, 3964, 3965, 3984, 3985]
1184;12;30;6;50;[1184, 3838, 3839, 3854, 3855, 3870, 3871, 3890, 3891, 3908, 3909, 3920, 3921, 3934, 3935, 3954, 3955, 3970, 3971, 3982, 3983]
1185;12;31;2;45;[1185, 3842, 3843, 3858, 3859, 3904, 3905, 3926, 3927, 3932, 3933, 3952, 3953, 3966, 3967, 3986, 3987]
1186;13;28;6;60;[1186, 4010, 4011, 4044, 4045, 4060, 4061, 4068, 4069, 4086, 4087, 4098, 4099, 4116, 4117]
1187;13;29;6;40;[1187, 4006, 4007, 4026, 4027, 4042, 4043, 4058, 4059, 4066, 4067, 4082, 4083, 4102, 4103, 4122, 4123]
1188;13;30;8;35;[1188, 4012, 4013, 4024, 4025, 4040, 4041, 4062, 4063, 4072, 4073, 4088, 4089, 4100, 4101, 4120, 4121]
1189;13;31;10;60;[1189, 4008, 4009, 4028, 4029, 4046, 4047, 4070, 4071, 4084, 4085, 4104, 4105, 4118, 4119]
1190;14;28;2;55;[1190, 4146, 4147, 4164, 4165, 4196, 4197, 4228, 4229, 4234, 4235, 4252, 4253, 4274, 4275]
1191;14;29;6;40;[1191, 4144, 4145, 4162, 4163, 4178, 4179, 4192, 4193, 4212, 4213, 4226, 4227, 4238, 4239, 4258, 4259, 4270, 4271]
1192;14;30;6;55;[1192, 4142, 4143, 4160, 4161, 4176, 4177, 4198, 4199, 4210, 4211, 4230, 4231, 4236, 4237, 4256, 4257, 4276, 4277]
1193;14;31;6;40;[1193, 4148, 4149, 4180, 4181, 4194, 4195, 4214, 4215, 4240, 4241, 4254, 4255, 4272, 4273]
1194;15;28;2;40;[1194, 4296, 4297, 4346, 4347, 4350, 4351, 4372, 4373, 4386, 4387, 4400, 4401]
1195;15;29;6;50;[1195, 4294, 4295, 4312, 4313, 4328, 4329, 4344, 4345, 4354, 4355, 4368, 4369, 4384, 4385, 4406, 4407]
1196;15;30;6;40;[1196, 4298, 4299, 4310, 4311, 4326, 4327, 4342, 4343, 4352, 4353, 4374, 4375, 4390, 4391, 4404, 4405]
1197;15;31;4;60;[1197, 4314, 4315, 4330, 4331, 4356, 4357, 4370, 4371, 4388, 4389, 4402, 4403]
1198;16;28;4;45;[1198, 4430, 4431, 4444, 4445, 4462, 4463, 4504, 4505, 4518, 4519, 4532, 4533]
1199;16;29;4;55;[1199, 4428, 4429, 4442, 4443, 4460, 4461, 4478, 4479, 4494, 4495, 4500, 4501, 4516, 4517, 4536, 4537]
1200;16;30;2;35;[1200, 4426, 4427, 4446, 4447, 4458, 4459, 4476, 4477, 4492, 4493, 4506, 4507, 4522, 4523, 4534, 4535]
1201;16;31;2;30;[1201, 4464, 4465, 4480, 4481, 4496, 4497, 4502, 4503, 4520, 4521, 4538, 4539]
1202;17;28;4;55;[1202, 4578, 4579, 4594, 4595, 4626, 4627, 4632, 4633, 4650, 4651, 4672, 4673, 4686, 4687]
1203;17;29;6;40;[1203, 4560, 4561, 4576, 4577, 4590, 4591, 4610, 4611, 4624, 4625, 4636, 4637, 4656, 4657, 4668, 4669, 4684, 4685]
1204;17;30;2;40;[1204, 4558, 4559, 4574, 4575, 4596, 4597, 4608, 4609, 4628, 4629, 4634, 4635, 4654, 4655, 4674, 4675, 4690, 4691]
1205;17;31;4;60;[1205, 4562, 4563, 4592, 4593, 4612, 4613, 4638, 4639, 4652, 4653, 4670, 4671, 4688, 4689]
1206;18;32;4;40;[1206, 4708, 4709, 4728, 4729, 4746, 4747, 4770, 4771, 4786, 4787, 4804, 4805]
1207;18;33;2;35;[1207, 4710, 4711, 4724, 4725, 4744, 4745, 4760, 4761, 4768, 4769, 4788, 4789, 4808, 4809]
1208;18;34;8;60;[1208, 4712, 4713, 4730, 4731, 4748, 4749, 4764, 4765, 4772, 4773, 4790, 4791, 4810, 4811]
1209;18;35;10;50;[1209, 4726, 4727, 4742, 4743, 4762, 4763, 4774, 4775, 4792, 4793, 4806, 4807]
1210;19;32;10;50;[1210, 4850, 4851, 4868, 4869, 4882, 4883, 4890, 4891, 4908, 4909, 4932, 4933, 4946, 4947]
1211;19;33;6;55;[1211, 4830, 4831, 4846, 4847, 4866, 4867, 4884, 4885, 4892, 4893, 4912, 4913, 4926, 4927, 4944, 4945]
1212;19;34;2;35;[1212, 4834, 4835, 4852, 4853, 4870, 4871, 4886, 4887, 4894, 4895, 4914, 4915, 4928, 4929, 4948, 4949]
1213;19;35;8;60;[1213, 4832, 4833, 4848, 4849, 4864, 4865, 4896, 4897, 4910, 4911, 4930, 4931, 4950, 4951]
1214;20;32;8;50;[1214, 4974, 4975, 4988, 4989, 5024, 5025, 5030, 5031, 5054, 5055, 5068, 5069]
1215;20;33;2;50;[1215, 4972, 4973, 4990, 4991, 5004, 5005, 5020, 5021, 5032, 5033, 5048, 5049, 5066, 5067]
1216;20;34;6;45;[1216, 4976, 4977, 4992, 4993, 5008, 5009, 5026, 5027, 5034, 5035, 5050, 5051, 5070, 5071]
1217;20;35;8;50;[1217, 4970, 4971, 5006, 5007, 5022, 5023, 5036, 5037, 5052, 5053, 5072, 5073]
1218;21;32;6;40;[1218, 5096, 5097, 5114, 5115, 5144, 5145, 5154, 5155, 5170, 5171, 5188, 5189]
1219;21;33;8;30;[1219, 5094, 5095, 5110, 5111, 5128, 5129, 5146, 5147, 5152, 5153, 5172, 5173, 5192, 5193]
1220;21;34;8;40;[1220, 5098, 5099, 5116, 5117, 5132, 5133, 5148, 5149, 5156, 5157, 5174, 5175, 5194, 5195]
1221;21;35;10;45;[1221, 5092, 5093, 5112, 5113, 5130, 5131, 5158, 5159, 5176, 5177, 5190, 5191]
1222;22;32;4;30;[1222, 5218, 5219, 5236, 5237, 5266, 5267, 5276, 5277, 5292, 5293, 5316, 5317]
1223;22;33;4;55;[1223, 5216, 5217, 5232, 5233, 5250, 5251, 5268, 5269, 5274, 5275, 5294, 5295, 5310, 5311]
1224;22;34;4;45;[1224, 5220, 5221, 5238, 5239, 5254, 5255, 5270, 5271, 5278, 5279, 5296, 5297, 5312, 5313]
1225;22;35;8;55;[1225, 5214, 5215, 5234, 5235, 5252, 5253, 5280, 5281, 5298, 5299, 5314, 5315]
1226;23;32;4;40;[1226, 5336, 5337, 5356, 5357, 5374, 5375, 5398, 5399, 5414, 5415, 5438, 5439, 5450, 5451]
1227;23;33;10;35;[1227, 5338, 5339, 5352, 5353, 5372, 5373, 5388, 5389, 5396, 5397, 5416, 5417, 5432, 5433, 5454, 5455]
1228;23;34;10;45;[1228, 5340, 5341, 5358, 5359, 5376, 5377, 5392, 5393, 5400, 5401, 5418, 5419, 5434, 5435, 5456, 5457]
1229;23;35;2;55;[1229, 5354, 5355, 5370, 5371, 5390, 5391, 5402, 5403, 5420, 5421, 5436, 5437, 5452, 5453]
1230;24;36;8;35;[1230, 5478, 5479, 5500, 5501, 5514, 5515, 5534, 5535, 5540, 5541, 5566, 5567, 5580, 5581, 5602, 5603]
1231;24;37;4;35;[1231, 5476, 5477, 5494, 5495, 5518, 5519, 5530, 5531, 5542, 5543, 5564, 5565, 5584, 5585, 5598, 5599]
1232;24;38;4;50;[1232, 5480, 5481, 5496, 5497, 5516, 5517, 5532, 5533, 5544, 5545, 5562, 5563, 5586, 5587, 5604, 5605]
1233;24;39;4;30;[1233, 5482, 5483, 5498, 5499, 5512, 5513, 5536, 5537, 5546, 5547, 5560, 5561, 5582, 5583, 5600, 5601]
1234;25;36;2;45;[1234, 5628, 5629, 5648, 5649, 5664, 5665, 5686, 5687, 5696, 5697, 5710, 5711, 5734, 5735]
1235;25;37;8;60;[1235, 5632, 5633, 5644, 5645, 5662, 5663, 5680, 5681, 5694, 5695, 5712, 5713, 5730, 5731]
1236;25;38;10;35;[1236, 5630, 5631, 5646, 5647, 5666, 5667, 5682, 5683, 5692, 5693, 5714, 5715, 5736, 5737]
1237;25;39;8;40;[1237, 5626, 5627, 5650, 5651, 5668, 5669, 5684, 5685, 5690, 5691, 5716, 5717, 5732, 5733]
1238;26;36;2;35;[1238, 5760, 5761, 5778, 5779, 5798, 5799, 5818, 5819, 5822, 5823, 5846, 5847, 5864, 5865]
1239;26;37;10;40;[1239, 5764, 5765, 5776, 5777, 5794, 5795, 5812, 5813, 5826, 5827, 5844, 5845, 5860, 5861]
1240;26;38;2;30;[1240, 5762, 5763, 5780, 5781, 5796, 5797, 5814, 5815, 5828, 5829, 5842, 5843, 5866, 5867]
1241;26;39;8;60;[1241, 5758, 5759, 5782, 5783, 5800, 5801, 5816, 5817, 5824, 5825, 5840, 5841, 5862, 5863]
1242;27;36;10;60;[1242, 5890, 5891, 5910, 5911, 5930, 5931, 5944, 5945, 5958, 5959, 5972, 5973, 5992, 5993, 6014, 6015]
1243;27;37;4;50;[1243, 5888, 5889, 5906, 5907, 5924, 5925, 5948, 5949, 5956, 5957, 5974, 5975, 5996, 5997, 6010, 6011]
1244;27;38;2;30;[1244, 5892, 5893, 5908, 5909, 5926, 5927, 5946, 5947, 5954, 5955, 5976, 5977, 5998, 5999, 6016, 6017]
1245;27;39;8;55;[1245, 5894, 5895, 5912, 5913, 5928, 5929, 5942, 5943, 5952, 5953, 5978, 5979, 5994, 5995, 6012, 6013]
1246;28;40;2;45;[1246, 6044, 6045, 6082, 6083, 6116, 6117, 6152, 6153, 6170, 6171]
1247;28;41;4;40;[1247, 6038, 6039, 6060, 6061, 6086, 6087, 6132, 6133, 6148, 6149, 6166, 6167]
1248;28;42;2;40;[1248, 6128, 6129]
1249;28;43;4;40;[1249, 6042, 6043, 6064, 6065, 6080, 6081, 6114, 6115, 6164, 6165]
1250;28;44;4;35;[1250, 6040, 6041, 6062, 6063, 6100, 6101, 6130, 6131, 6146, 6147, 6162, 6163]
1251;28;45;10;35;[1251, 6078, 6079, 6102, 6103, 6112, 6113, 6168, 6169]
1252;28;46;6;45;[1252, 6058, 6059, 6084, 6085, 6104, 6105, 6110, 6111, 6126, 6127, 6144, 6145, 6172, 6173]
1253;28;47;10;30;[1253, 6046, 6047, 6066, 6067, 6098, 6099, 6108, 6109, 6150, 6151]
1254;29;40;2;50;[1254, 6214, 6215, 6252, 6253, 6268, 6269, 6306, 6307, 6324, 6325]
1255;29;41;8;60;[1255, 6208, 6209, 6230, 6231, 6256, 6257, 6264, 6265, 6286, 6287, 6302, 6303]
1256;29;42;2;35;[1256, 6282, 6283]
1257;29;43;4;40;[1257, 6212, 6213, 6234, 6235, 6250, 6251, 6262, 6263, 6322, 6323]
1258;29;44;4;45;[1258, 6192, 6193, 6210, 6211, 6232, 6233, 6260, 6261, 6284, 6285, 6300, 6301]
1259;29;45;4;60;[1259, 6194, 6195, 6248, 6249, 6266, 6267, 6320, 6321]
1260;29;46;4;55;[1260, 6196, 6197, 6228, 6229, 6254, 6255, 6270, 6271, 6280, 6281, 6298, 6299, 6318, 6319]
1261;29;47;2;55;[1261, 6190, 6191, 6216, 6217, 6236, 6237, 6304, 6305, 6316, 6317]
1262;30;40;2;55;[1262, 6348, 6349, 6404, 6405, 6420, 6421, 6438, 6439, 6456, 6457]
1263;30;41;8;35;[1263, 6342, 6343, 6382, 6383, 6408, 6409, 6434, 6435, 6452, 6453, 6474, 6475]
1264;30;42;2;35;[1264, 6470, 6471]
1265;30;43;2;35;[1265, 6346, 6347, 6386, 6387, 6402, 6403, 6418, 6419, 6450, 6451]
1266;30;44;6;35;[1266, 6344, 6345, 6364, 6365, 6384, 6385, 6432, 6433, 6448, 6449, 6472, 6473]
1267;30;45;8;45;[1267, 6366, 6367, 6400, 6401, 6416, 6417, 6454, 6455]
1268;30;46;2;55;[1268, 6368, 6369, 6380, 6381, 6406, 6407, 6414, 6415, 6430, 6431, 6458, 6459, 6468, 6469]
1269;30;47;10;30;[1269, 6350, 6351, 6362, 6363, 6388, 6389, 6412, 6413, 6436, 6437]
1270;31;40;6;60;[1270, 6516, 6517, 6538, 6539, 6572, 6573, 6590, 6591, 6626, 6627]
1271;31;41;8;55;[1271, 6520, 6521, 6532, 6533, 6554, 6555, 6586, 6587, 6606, 6607, 6622, 6623]
1272;31;42;10;55;[1272, 6602, 6603]
1273;31;43;8;60;[1273, 6514, 6515, 6536, 6537, 6558, 6559, 6570, 6571, 6620, 6621]
1274;31;44;6;60;[1274, 6496, 6497, 6534, 6535, 6556, 6557, 6584, 6585, 6604, 6605, 6618, 6619]
1275;31;45;10;30;[1275, 6498, 6499, 6512, 6513, 6568, 6569, 6624, 6625]
1276;31;46;2;40;[1276, 6500, 6501, 6518, 6519, 6552, 6553, 6566, 6567, 6582, 6583, 6600, 6601, 6628, 6629]
1277;31;47;4;40;[1277, 6494, 6495, 6540, 6541, 6560, 6561, 6564, 6565, 6588, 6589]
1278;32;48;8;45;[1278, 6690, 6691, 6714, 6715, 6738, 6739, 6756, 6757, 6774, 6775]
1279;32;49;6;40;[1279, 6646, 6647, 6686, 6687, 6716, 6717, 6740, 6741, 6752, 6753, 6784, 6785]
1280;32;50;4;55;[1280, 6648, 6649, 6668, 6669, 6732, 6733, 6758, 6759, 6778, 6779]
1281;32;51;8;30;[1281, 6652, 6653, 6672, 6673, 6704, 6705, 6742, 6743, 6754, 6755, 6782, 6783]
1282;32;52;4;55;[1282, 6688, 6689, 6706, 6707, 6712, 6713, 6734, 6735, 6780, 6781]
1283;32;53;6;50;[1283, 6650, 6651, 6670, 6671, 6708, 6709, 6718, 6719, 6736, 6737, 6760, 6761, 6776, 6777]
1284;33;48;4;50;[1284, 6846, 6847, 6876, 6877, 6896, 6897, 6910, 6911, 6926, 6927, 6944, 6945]
1285;33;49;4;55;[1285, 6842, 6843, 6858, 6859, 6872, 6873, 6898, 6899, 6912, 6913, 6930, 6931, 6946, 6947]
1286;33;50;6;55;[1286, 6806, 6807, 6860, 6861, 6870, 6871, 6890, 6891, 6916, 6917]
1287;33;51;4;30;[1287, 6810, 6811, 6824, 6825, 6864, 6865, 6868, 6869, 6900, 6901, 6932, 6933]
1288;33;52;6;45;[1288, 6826, 6827, 6844, 6845, 6878, 6879, 6892, 6893, 6914, 6915, 6928, 6929, 6942, 6943]
1289;33;53;8;60;[1289, 6808, 6809, 6828, 6829, 6862, 6863, 6874, 6875, 6894, 6895, 6948, 6949]
1290;34;48;2;55;[1290, 6976, 6977, 7036, 7037, 7064, 7065, 7084, 7085, 7098, 7099, 7116, 7117]
1291;34;49;4;50;[1291, 6972, 6973, 7008, 7009, 7046, 7047, 7060, 7061, 7086, 7087, 7100, 7101, 7118, 7119]
1292;34;50;8;40;[1292, 6992, 6993, 7010, 7011, 7040, 7041, 7058, 7059, 7078, 7079, 7104, 7105]
1293;34;51;10;40;[1293, 6996, 6997, 7014, 7015, 7028, 7029, 7044, 7045, 7056, 7057, 7088, 7089]
1294;34;52;6;30;[1294, 6974, 6975, 7030, 7031, 7042, 7043, 7066, 7067, 7080, 7081, 7102, 7103, 7114, 7115]
1295;34;53;4;50;[1295, 6994, 6995, 7012, 7013, 7032, 7033, 7038, 7039, 7062, 7063, 7082, 7083, 7120, 7121]
1296;35;48;4;50;[1296, 7166, 7167, 7212, 7213, 7230, 7231, 7246, 7247, 7262, 7263, 7290, 7291]
1297;35;49;2;55;[1297, 7142, 7143, 7162, 7163, 7208, 7209, 7232, 7233, 7250, 7251, 7272, 7273, 7286, 7287]
1298;35;50;6;60;[1298, 7144, 7145, 7200, 7201, 7214, 7215, 7236, 7237, 7266, 7267, 7284, 7285]
1299;35;51;10;35;[1299, 7148, 7149, 7180, 7181, 7204, 7205, 7210, 7211, 7252, 7253, 7270, 7271, 7282, 7283]
1300;35;52;8;30;[1300, 7164, 7165, 7182, 7183, 7234, 7235, 7248, 7249, 7268, 7269, 7292, 7293]
1301;35;53;10;55;[1301, 7146, 7147, 7184, 7185, 7202, 7203, 7216, 7217, 7264, 7265, 7288, 7289]
1302;36;54;6;40;[1302, 7316, 7317, 7342, 7343, 7358, 7359, 7384, 7385, 7396, 7397, 7414, 7415, 7456, 7457]
1303;36;55;6;55;[1303, 7334, 7335, 7362, 7363, 7382, 7383, 7390, 7391, 7410, 7411, 7428, 7429, 7450, 7451]
1304;36;56;6;45;[1304, 7320, 7321, 7338, 7339, 7392, 7393, 7418, 7419, 7430, 7431, 7448, 7449]
1305;36;57;2;45;[1305, 7388, 7389, 7412, 7413, 7452, 7453]
1306;36;58;4;30;[1306, 7336, 7337, 7378, 7379, 7394, 7395, 7416, 7417, 7432, 7433, 7454, 7455]
1307;36;59;4;55;[1307, 7318, 7319, 7340, 7341, 7360, 7361, 7380, 7381, 7434, 7435, 7446, 7447]
1308;37;54;6;55;[1308, 7482, 7483, 7500, 7501, 7524, 7525, 7554, 7555, 7570, 7571, 7584, 7585]
1309;37;55;2;60;[1309, 7476, 7477, 7522, 7523, 7538, 7539, 7564, 7565, 7590, 7591, 7614, 7615]
1310;37;56;2;60;[1310, 7484, 7485, 7504, 7505, 7518, 7519, 7542, 7543, 7556, 7557, 7566, 7567, 7586, 7587, 7610, 7611]
1311;37;57;4;55;[1311, 7480, 7481, 7526, 7527, 7562, 7563, 7612, 7613]
1312;37;58;2;60;[1312, 7478, 7479, 7520, 7521, 7568, 7569, 7588, 7589, 7608, 7609]
1313;37;59;8;30;[1313, 7502, 7503, 7540, 7541, 7558, 7559, 7592, 7593, 7606, 7607]
1314;38;54;8;45;[1314, 7640, 7641, 7660, 7661, 7686, 7687, 7704, 7705, 7718, 7719, 7736, 7737, 7748, 7749]
1315;38;55;8;30;[1315, 7664, 7665, 7684, 7685, 7698, 7699, 7730, 7731, 7754, 7755, 7770, 7771]
1316;38;56;4;60;[1316, 7644, 7645, 7706, 7707, 7720, 7721, 7728, 7729, 7750, 7751, 7772, 7773]
1317;38;57;10;50;[1317, 7702, 7703, 7732, 7733]
1318;38;58;6;30;[1318, 7680, 7681, 7700, 7701, 7734, 7735, 7752, 7753, 7774, 7775]
1319;38;59;4;30;[1319, 7642, 7643, 7662, 7663, 7682, 7683, 7722, 7723, 7726, 7727, 7756, 7757, 7776, 7777]
1320;39;54;8;60;[1320, 7800, 7801, 7842, 7843, 7862, 7863, 7876, 7877, 7896, 7897, 7908, 7909, 7950, 7951]
1321;39;55;6;40;[1321, 7804, 7805, 7816, 7817, 7840, 7841, 7860, 7861, 7904, 7905, 7922, 7923, 7944, 7945]
1322;39;56;2;35;[1322, 7820, 7821, 7856, 7857, 7878, 7879, 7900, 7901, 7912, 7913, 7924, 7925, 7942, 7943]
1323;39;57;8;50;[1323, 7864, 7865, 7906, 7907, 7946, 7947]
1324;39;58;2;30;[1324, 7836, 7837, 7858, 7859, 7910, 7911, 7926, 7927, 7948, 7949]
1325;39;59;2;60;[1325, 7802, 7803, 7818, 7819, 7838, 7839, 7880, 7881, 7898, 7899, 7928, 7929, 7940, 7941]
1326;40;60;2;45;[1326, 7994, 7995, 8024, 8025, 8040, 8041, 8076, 8077, 8096, 8097]
1327;40;61;6;60;[1327, 7980, 7981, 8016, 8017, 8044, 8045, 8056, 8057, 8074, 8075]
1328;40;62;8;40;[1328, 7972, 7973, 8002, 8003, 8020, 8021, 8042, 8043, 8052, 8053, 8080, 8081, 8092, 8093]
1329;40;63;8;50;[1329, 7976, 7977, 7998, 7999, 8022, 8023, 8046, 8047, 8054, 8055, 8078, 8079, 8098, 8099]
1330;40;64;8;40;[1330, 7996, 7997, 8018, 8019]
1331;40;65;10;60;[1331, 7978, 7979, 8000, 8001, 8058, 8059, 8072, 8073]
1332;40;66;2;35;[1332, 7974, 7975, 8050, 8051, 8094, 8095]
1333;41;60;10;55;[1333, 8122, 8123, 8144, 8145, 8168, 8169, 8184, 8185, 8222, 8223, 8240, 8241, 8260, 8261]
1334;41;61;10;40;[1334, 8126, 8127, 8142, 8143, 8160, 8161, 8208, 8209, 8280, 8281, 8304, 8305]
1335;41;62;10;60;[1335, 8124, 8125, 8146, 8147, 8164, 8165, 8182, 8183, 8200, 8201, 8230, 8231, 8234, 8235, 8256, 8257, 8278, 8279, 8300, 8301]
1336;41;63;4;35;[1336, 8128, 8129, 8166, 8167, 8204, 8205, 8226, 8227, 8238, 8239, 8262, 8263, 8284, 8285, 8302, 8303]
1337;41;64;8;45;[1337, 8162, 8163, 8180, 8181, 8224, 8225, 8274, 8275]
1338;41;65;2;30;[1338, 8186, 8187, 8206, 8207, 8228, 8229, 8236, 8237, 8276, 8277, 8306, 8307]
1339;41;66;8;40;[1339, 8202, 8203, 8242, 8243, 8258, 8259, 8282, 8283, 8298, 8299]
1340;42;60;8;45;[1340, 8330, 8331, 8360, 8361, 8376, 8377, 8398, 8399, 8456, 8457, 8476, 8477, 8496, 8497]
1341;42;61;6;55;[1341, 8352, 8353, 8380, 8381, 8422, 8423, 8432, 8433, 8474, 8475, 8516, 8517]
1342;42;62;4;40;[1342, 8338, 8339, 8356, 8357, 8378, 8379, 8396, 8397, 8414, 8415, 8430, 8431, 8450, 8451, 8480, 8481, 8492, 8493, 8512, 8513]
1343;42;63;8;30;[1343, 8334, 8335, 8358, 8359, 8382, 8383, 8418, 8419, 8436, 8437, 8454, 8455, 8478, 8479, 8498, 8499, 8514, 8515]
1344;42;64;8;55;[1344, 8332, 8333, 8354, 8355, 8394, 8395, 8426, 8427]
1345;42;65;2;35;[1345, 8336, 8337, 8400, 8401, 8420, 8421, 8428, 8429, 8452, 8453, 8472, 8473, 8518, 8519]
1346;42;66;8;35;[1346, 8416, 8417, 8434, 8435, 8458, 8459, 8494, 8495, 8510, 8511]
1347;43;60;6;45;[1347, 8572, 8573, 8586, 8587, 8610, 8611, 8644, 8645, 8662, 8663]
1348;43;61;6;30;[1348, 8550, 8551, 8564, 8565, 8608, 8609, 8622, 8623, 8660, 8661]
1349;43;62;6;60;[1349, 8542, 8543, 8568, 8569, 8594, 8595, 8612, 8613, 8620, 8621, 8640, 8641, 8666, 8667]
1350;43;63;2;55;[1350, 8546, 8547, 8570, 8571, 8590, 8591, 8626, 8627, 8646, 8647, 8664, 8665]
1351;43;64;8;50;[1351, 8566, 8567, 8588, 8589, 8616, 8617]
1352;43;65;8;40;[1352, 8548, 8549, 8592, 8593, 8618, 8619, 8658, 8659]
1353;43;66;8;35;[1353, 8544, 8545, 8624, 8625, 8642, 8643]
1354;44;60;6;60;[1354, 8690, 8691, 8706, 8707, 8730, 8731, 8776, 8777, 8792, 8793, 8828, 8829]
1355;44;61;10;40;[1355, 8688, 8689, 8754, 8755, 8768, 8769, 8796, 8797, 8808, 8809, 8848, 8849]
1356;44;62;8;30;[1356, 8692, 8693, 8714, 8715, 8728, 8729, 8746, 8747, 8772, 8773, 8794, 8795, 8804, 8805, 8824, 8825, 8846, 8847]
1357;44;63;10;35;[1357, 8710, 8711, 8750, 8751, 8774, 8775, 8798, 8799, 8806, 8807, 8830, 8831, 8852, 8853]
1358;44;64;4;45;[1358, 8708, 8709, 8726, 8727, 8770, 8771, 8842, 8843]
1359;44;65;6;60;[1359, 8712, 8713, 8732, 8733, 8752, 8753, 8810, 8811, 8844, 8845]
1360;44;66;8;35;[1360, 8748, 8749, 8802, 8803, 8826, 8827, 8850, 8851]
1361;45;60;4;60;[1361, 8884, 8885, 8900, 8901, 8944, 8945, 8962, 8963, 8972, 8973, 8994, 8995, 9064, 9065]
1362;45;61;8;55;[1362, 8876, 8877, 8904, 8905, 8928, 8929, 8942, 8943, 8970, 8971, 9016, 9017, 9040, 9041]
1363;45;62;8;55;[1363, 8880, 8881, 8902, 8903, 8920, 8921, 8946, 8947, 8960, 8961, 8976, 8977, 8988, 8989, 9014, 9015, 9036, 9037, 9058, 9059]
1364;45;63;4;60;[1364, 8882, 8883, 8906, 8907, 8924, 8925, 8974, 8975, 8992, 8993, 9020, 9021, 9038, 9039, 9062, 9063]
1365;45;64;8;55;[1365, 8878, 8879, 8958, 8959, 9010, 9011, 9056, 9057]
1366;45;65;8;40;[1366, 8926, 8927, 8964, 8965, 8968, 8969, 8990, 8991, 9012, 9013, 9042, 9043, 9060, 9061]
1367;45;66;6;45;[1367, 8922, 8923, 8996, 8997, 9018, 9019, 9034, 9035]
1368;46;60;2;50;[1368, 9112, 9113, 9130, 9131, 9146, 9147, 9170, 9171, 9198, 9199, 9228, 9229, 9246, 9247]
1369;46;61;4;50;[1369, 9096, 9097, 9128, 9129, 9174, 9175, 9190, 9191, 9208, 9209, 9244, 9245]
1370;46;62;6;35;[1370, 9088, 9089, 9110, 9111, 9132, 9133, 9154, 9155, 9172, 9173, 9194, 9195, 9204, 9205, 9224, 9225, 9250, 9251]
1371;46;63;2;55;[1371, 9092, 9093, 9150, 9151, 9176, 9177, 9196, 9197, 9206, 9207, 9230, 9231, 9248, 9249]
1372;46;64;10;45;[1372, 9108, 9109, 9148, 9149, 9192, 9193]
1373;46;65;8;30;[1373, 9094, 9095, 9114, 9115, 9152, 9153, 9210, 9211, 9242, 9243]
1374;46;66;4;40;[1374, 9090, 9091, 9202, 9203, 9226, 9227]
1375;47;60;10;45;[1375, 9272, 9273, 9324, 9325, 9340, 9341, 9376, 9377, 9400, 9401, 9440, 9441]
1376;47;61;10;60;[1376, 9302, 9303, 9316, 9317, 9352, 9353, 9420, 9421, 9438, 9439]
1377;47;62;8;40;[1377, 9280, 9281, 9294, 9295, 9320, 9321, 9338, 9339, 9350, 9351, 9370, 9371, 9394, 9395, 9416, 9417, 9444, 9445]
1378;47;63;10;40;[1378, 9276, 9277, 9298, 9299, 9322, 9323, 9356, 9357, 9374, 9375, 9398, 9399, 9418, 9419, 9442, 9443]
1379;47;64;4;30;[1379, 9274, 9275, 9318, 9319, 9336, 9337, 9346, 9347, 9392, 9393]
